,steam_pressure,drift
3475,68.48938751,0
3476,68.53440857,0
3477,68.49964905,0
3478,68.49687195,0
3479,68.48242188,0
3480,68.51129913,0
3481,68.51358032,0
3482,68.53997803,0
3483,68.48098755,0
3484,69.16722297989999,1
3485,69.55271392965,1
3486,69.8874938976,1
3487,70.24489879449997,1
3488,70.43182937609997,1
3489,68.31437683,0
3490,68.35729218,0
3491,68.21278381,0
3492,68.29307556,0
3493,68.39863586,0
3494,68.28803253,0
3495,68.22311401,0
3496,68.33516693,0
3497,68.32717896,0
3498,68.28218842,0
3499,68.52932739,0
3500,68.67803192,0
3501,68.47831726,0
3502,68.57913208,0
3503,68.60238647,0
3504,68.50128174,0
3505,68.58802032,0
3506,68.54292297,0
3507,68.62268066,0
3508,68.58815002,0
3509,68.55234528,0
3510,68.61094666,0
3511,68.5718689,0
3512,68.64604187,0
3513,68.56459045,0
3514,68.64430237,0
3515,68.61626434,0
3516,68.5554657,0
3517,68.62297058,0
3518,68.61179352,0
3519,68.54046631,0
3520,68.59082794,0
3521,68.60440826,0
3522,68.63117981,0
3523,68.54457092,0
3524,68.53265381,0
3525,68.55771637,0
3526,68.51249695,0
3527,68.54137421,0
3528,68.49502563,0
3529,68.44506073,0
3530,68.49147034,0
3531,68.50382233,0
3532,68.54561615,0
3533,68.48550415,0
3534,68.50037384,0
3535,68.50108337,0
3536,68.51333618,0
3537,68.50963593,0
3538,68.56575775,0
3539,68.55464935,0
3540,68.50758362,0
3541,68.54354858,0
3542,68.54013824,0
3543,68.51169586,0
3544,68.51005554,0
3545,68.54194641,0
3546,68.51039124,0
3547,68.5221405,0
3548,68.52548981,0
3549,68.53717041,0
3550,68.49359131,0
3551,68.48149109,0
3552,68.50852966,0
3553,68.50905609,0
3554,68.49035645,0
3555,68.48453522,0
3556,68.48925781,0
3557,68.50719452,0
3558,68.50988007,0
3559,68.49747467,0
3560,68.47827911,0
3561,68.50743866,0
3562,68.53753662,0
3563,68.49954224,0
3564,68.50634003,0
3565,68.50691986,0
3566,68.54061127,0
3567,68.51319885,0
3568,68.53868103,0
3569,68.51450348,0
3570,68.50462341,0
3571,68.51126862,0
3572,68.47317505,0
3573,68.52026367,0
3574,68.50702667,0
3575,68.51856232,0
3576,68.5455246,0
3577,68.50878906,0
3578,68.46535492,0
3579,68.43914795,0
3580,68.50442505,0
3581,68.48845673,0
3582,68.43926239,0
3583,68.49256897,0
3584,68.50686646,0
3585,68.52250671,0
3586,68.52136993,0
3587,68.54338074,0
3588,68.39972687,0
3589,68.49207306,0
3590,68.49029541,0
3591,68.52413177,0
3592,68.5103302,0
3593,68.47728729,0
3594,68.50544739,0
3595,68.50915527,0
3596,68.55608368,0
3597,68.56023407,0
3598,68.50084686,0
3599,68.52424622,0
3600,68.51125336,0
3601,68.51291656,0
3602,68.49345398,0
3603,68.46124268,0
3604,68.48208618,0
3605,68.54000854,0
3606,68.51167297,0
3607,68.42146301,0
3608,69.112489474,1
3609,69.50502739249998,1
3610,69.84481750559999,1
3611,70.17850589549998,1
3612,70.49035781799996,1
3613,68.39723969,0
3614,68.48918152,0
3615,68.45869446,0
3616,68.47677612,0
3617,68.45740509,0
3618,68.39066315,0
3619,68.42964935,0
3620,68.48513794,0
3621,68.42211914,0
3622,68.4642334,0
3623,68.39517212,0
3624,68.46070862,0
3625,68.4401474,0
3626,68.41675568,0
3627,68.42215729,0
3628,68.48199463,0
3629,68.38568878,0
3630,68.47756958,0
3631,68.46623993,0
3632,68.41832733,0
3633,68.44936371,0
3634,68.43570709,0
3635,68.47646332,0
3636,68.4156189,0
3637,68.42694855,0
3638,68.46143341,0
3639,68.42625427,0
3640,68.50576019,0
3641,68.42689514,0
3642,68.4848938,0
3643,68.4171524,0
3644,68.42459869,0
3645,68.45412445,0
3646,68.5042572,0
3647,68.43383026,0
3648,68.38803101,0
3649,68.45397949,0
3650,68.48192596,0
3651,68.40635681,0
3652,68.46478271,0
3653,68.45717621,0
3654,68.47777557,0
3655,68.47102356,0
3656,68.46417999,0
3657,68.50582886,0
3658,68.44450378,0
3659,68.38621521,0
3660,68.43339539,0
3661,69.165180972,1
3662,69.4562334802,1
3663,69.77860061519998,1
3664,70.10057831274997,1
3665,70.47420120709997,1
3666,68.52307129,0
3667,68.41641235,0
3668,68.40631104,0
3669,68.46490479,0
3670,68.48002625,0
3671,68.40407562,0
3672,68.42285156,0
3673,68.45504761,0
3674,68.43540955,0
3675,68.40125275,0
3676,68.50041199,0
3677,68.48606873,0
3678,68.43331909,0
3679,68.38809204,0
3680,68.35674286,0
3681,68.40673828,0
3682,68.47875214,0
3683,68.40790558,0
3684,68.41177368,0
3685,68.38774872,0
3686,68.47242737,0
3687,68.47724152,0
3688,68.36364746,0
3689,68.38550568,0
3690,68.46778107,0
3691,68.41399384,0
3692,68.43431854,0
3693,68.365448,0
3694,68.51366425,0
3695,68.54921722,0
3696,68.53611755,0
3697,68.51058197,0
3698,68.50556183,0
3699,68.61348724,0
3700,68.71308136,0
3701,68.52118683,0
3702,68.19953918,0
3703,68.4609375,0
3704,68.48793793,0
3705,68.55014801,0
3706,68.53187561,0
3707,68.51048279,0
3708,68.50079346,0
3709,68.50583649,0
3710,68.47422028,0
3711,68.48739624,0
3712,68.46839142,0
3713,68.39028931,0
3714,68.48554993,0
3715,68.43631744,0
3716,68.50518799,0
3717,68.47501373,0
3718,68.47743988,0
3719,68.48431396,0
3720,69.14971564999999,1
3721,69.4440834024,1
3722,69.79839019619999,1
3723,70.20628299574997,1
3724,70.56211173799997,1
3725,68.49123383,0
3726,68.54116058,0
3727,68.51272583,0
3728,68.53452301,0
3729,68.51790619,0
3730,68.52170563,0
3731,68.54291534,0
3732,68.51254272,0
3733,68.51106262,0
3734,68.50549316,0
3735,68.50964355,0
3736,68.48269653,0
3737,68.50975037,0
3738,68.52001953,0
3739,68.50776672,0
3740,68.43364716,0
3741,68.49185944,0
3742,68.47505951,0
3743,68.52501678,0
3744,68.47717285,0
3745,68.53400421,0
3746,68.50259399,0
3747,68.53831482,0
3748,68.48278809,0
3749,68.49485016,0
3750,68.50758362,0
3751,68.51418304,0
3752,68.4776001,0
3753,68.50566864,0
3754,68.51203918,0
3755,68.49046326,0
3756,68.49377441,0
3757,68.52005005,0
3758,68.52253723,0
3759,68.49737549,0
3760,68.47137451,0
3761,68.5362854,0
3762,68.50527954,0
3763,68.54180908,0
3764,68.57581329,0
3765,69.1878588151,1
3766,69.58329433684999,1
3767,69.88203872339999,1
3768,70.25009136249999,1
3769,70.59413421139998,1
3770,68.57168579,0
3771,68.57796478,0
3772,68.64028168,0
3773,68.59713745,0
3774,68.61251831,0
3775,68.56230164,0
3776,68.51293945,0
3777,68.58206177,0
3778,68.52130127,0
3779,68.56507111,0
3780,68.54486847,0
3781,68.55808258,0
3782,68.56060791,0
3783,68.59546661,0
3784,68.5750885,0
3785,68.56666565,0
3786,68.51857758,0
3787,68.54367065,0
3788,68.58605194,0
3789,68.52156067,0
3790,68.54799652,0
3791,68.58139801,0
3792,68.5413208,0
3793,68.5871582,0
3794,68.50618744,0
3795,68.55846405,0
3796,68.49585724,0
3797,68.51454163,0
3798,68.54521942,0
3799,68.54150391,0
3800,68.56628418,0
3801,68.49373627,0
3802,68.51192474,0
3803,68.561203,0
3804,68.53429413,0
3805,68.55770111,0
3806,68.55566406,0
3807,68.5355835,0
3808,68.5124588,0
3809,68.51178741,0
3810,68.55334473,0
3811,68.55335236,0
3812,68.5515976,0
3813,68.47714233,0
3814,68.57243347,0
3815,68.55818176,0
3816,68.61400604,0
3817,68.53314209,0
3818,68.40110016,0
3819,68.61269379,0
3820,68.62252045,0
3821,68.63018799,0
3822,68.61651611,0
3823,68.59629059,0
3824,68.63459778,0
3825,68.51903534,0
3826,68.64752197,0
3827,68.68480682,0
3828,68.69957733,0
3829,69.29146949339999,1
3830,69.6724955717,1
3831,70.00939864679998,1
3832,70.35057220474998,1
3833,70.66589600059997,1
3834,68.54379272,0
3835,68.64189148,0
3836,68.6536026,0
3837,68.73412323,0
3838,68.62345123,0
3839,68.64738464,0
3840,68.67755127,0
3841,68.626091,0
3842,68.54695129,0
3843,68.61616516,0
3844,68.45300293,0
3845,68.58221436,0
3846,68.64660645,0
3847,68.64495087,0
3848,68.55341339,0
3849,68.56597137,0
3850,68.62488556,0
3851,68.64980316,0
3852,68.58659363,0
3853,68.6137619,0
3854,68.64526367,0
3855,68.64531708,0
3856,68.57380676,0
3857,68.62931061,0
3858,68.64365387,0
3859,68.68849182,0
3860,68.68774414,0
3861,68.6450119,0
3862,68.61843872,0
3863,68.65222931,0
3864,68.73356628,0
3865,68.59215546,0
3866,68.70089722,0
3867,68.59732056,0
3868,68.62960815,0
3869,68.64785767,0
3870,68.67512512,0
3871,68.65485382,0
3872,68.6095047,0
3873,68.63276672,0
3874,68.67492676,0
3875,68.6390686,0
3876,68.6827774,0
3877,68.57730865,0
3878,68.64204407,0
3879,68.61390686,0
3880,68.65850067,0
3881,68.65250397,0
3882,68.66661835,0
3883,68.66630554,0
3884,68.61691284,0
3885,68.63292694,0
3886,68.69256592,0
3887,68.62566376,0
3888,68.62400818,0
3889,68.65509796,0
3890,68.64407349,0
3891,68.62160492,0
3892,68.6546936,0
3893,68.62552643,0
3894,68.65209198,0
3895,68.65594482,0
3896,68.61331177,0
3897,68.64329529,0
3898,68.70248413,0
3899,68.64830017,0
3900,68.59292603,0
3901,68.63241577,0
3902,68.61158752,0
3903,68.64577484,0
3904,68.6769104,0
3905,68.71666718,0
3906,68.60478973,0
3907,68.65438843,0
3908,68.6338501,0
3909,68.6643219,0
3910,68.60523987,0
3911,68.62818146,0
3912,68.68379211,0
3913,68.64791107,0
3914,68.70730591,0
3915,68.61650085,0
3916,68.6243515,0
3917,69.3013019545,1
3918,69.655428164,1
3919,70.01737517939999,1
3920,70.45239811349998,1
3921,70.71333641009997,1
3922,68.69523621,0
3923,68.63384247,0
3924,68.71541595,0
3925,68.6450119,0
3926,68.6134491,0
3927,68.66809082,0
3928,68.64849854,0
3929,68.64509583,0
3930,68.64465332,0
3931,68.65390778,0
3932,68.66880798,0
3933,68.61862183,0
3934,68.70270538,0
3935,68.63978577,0
3936,68.6403656,0
3937,68.58026123,0
3938,68.61593628,0
3939,68.65036774,0
3940,68.63766479,0
3941,68.61633301,0
3942,68.64019775,0
3943,68.60166931,0
3944,68.64693451,0
3945,68.65782928,0
3946,68.67255402,0
3947,68.6474762,0
3948,68.67560577,0
3949,68.64959717,0
3950,68.6442337,0
3951,68.71320343,0
3952,68.57759857,0
3953,68.66622925,0
3954,68.68668365,0
3955,68.73215485,0
3956,68.61769867,0
3957,68.65970612,0
3958,68.74701691,0
3959,68.65065002,0
3960,68.65658569,0
3961,68.71591187,0
3962,68.6548233,0
3963,68.72518158,0
3964,68.72520447,0
3965,68.61910248,0
3966,68.67045593,0
3967,68.57557678,0
3968,68.67893982,0
3969,68.64255524,0
3970,68.58982849,0
3971,68.61022949,0
3972,68.61482239,0
3973,68.57718658,0
3974,68.62979889,0
3975,68.64459991,0
3976,68.64098358,0
3977,68.62207031,0
3978,68.64996338,0
3979,68.64461517,0
3980,68.72351837,0
3981,68.62743378,0
3982,68.59016418,0
3983,68.62290192,0
3984,68.55536652,0
3985,68.63559723,0
3986,68.58740997,0
3987,68.61384583,0
3988,68.57551575,0
3989,68.53762054,0
3990,69.3123133886,1
3991,69.5809324623,1
3992,69.9747921786,1
3993,70.29020862224998,1
3994,70.59229538329997,1
3995,68.54932404,0
3996,68.54143524,0
3997,68.55379486,0
3998,68.62875366,0
3999,68.48252106,0
4000,68.57301331,0
4001,68.57249451,0
4002,68.53308105,0
4003,68.54858398,0
4004,68.55096436,0
4005,68.60552979,0
4006,68.58336639,0
4007,68.56361389,0
4008,68.51976776,0
4009,68.47177124,0
4010,68.549263,0
4011,68.52168274,0
4012,68.56327057,0
4013,68.54154205,0
4014,68.54396057,0
4015,68.60388947,0
4016,68.50865173,0
4017,68.58179474,0
4018,68.48123932,0
4019,68.52724457,0
4020,68.59172058,0
4021,68.53824615,0
4022,68.5052948,0
4023,68.52140808,0
4024,68.54290009,0
4025,68.54374695,0
4026,68.49894714,0
4027,68.58496857,0
4028,68.61274719,0
4029,68.52170563,0
4030,68.46772003,0
4031,68.53439331,0
4032,68.51126862,0
4033,68.51554108,0
4034,68.51397705,0
4035,68.55773163,0
4036,68.5931015,0
4037,68.54415894,0
4038,68.55029297,0
4039,68.52552032,0
4040,68.58557129,0
4041,68.55436707,0
4042,68.61450958,0
4043,68.57876587,0
4044,68.55983734,0
4045,68.59542084,0
4046,68.56295013,0
4047,68.50968933,0
4048,68.59024811,0
4049,68.65516663,0
4050,68.57608795,0
4051,68.61539459,0
4052,68.6180191,0
4053,68.56617737,0
4054,68.61615753,0
4055,68.54932404,0
4056,68.56625366,0
4057,68.61553192,0
4058,68.61344147,0
4059,68.61875153,0
4060,68.56008148,0
4061,68.61663055,0
4062,68.6280365,0
4063,68.61750031,0
4064,68.56895447,0
4065,68.50487518,0
4066,68.57643127,0
4067,68.61404419,0
4068,68.59629059,0
4069,68.6049118,0
4070,68.60218048,0
4071,68.58218384,0
4072,68.5554657,0
4073,68.6392746,0
4074,68.61155701,0
4075,68.59237671,0
4076,68.57994843,0
4077,68.58390808,0
4078,68.61495972,0
4079,68.62091827,0
4080,68.57800293,0
4081,68.60771179,0
4082,68.61055756,0
4083,69.2599609375,1
4084,69.6432625973,1
4085,69.96782730239998,1
4086,70.26014804749997,1
4087,70.66051307639998,1
4088,68.57524872,0
4089,68.59087372,0
4090,68.59609985,0
4091,68.59168243,0
4092,68.59321594,0
4093,68.61331177,0
4094,68.64765167,0
4095,68.61525726,0
4096,68.57568359,0
4097,68.59918976,0
4098,68.60054016,0
4099,68.64813995,0
4100,68.59670258,0
4101,68.56989288,0
4102,68.59824371,0
4103,68.58081055,0
4104,68.57866669,0
4105,68.54850769,0
4106,68.55757904,0
4107,68.58714294,0
4108,68.61385345,0
4109,68.55821991,0
4110,68.5528183,0
4111,68.54369354,0
4112,68.57488251,0
4113,68.59410095,0
4114,68.56175232,0
4115,68.54386902,0
4116,68.5043335,0
4117,68.58372498,0
4118,68.5682373,0
4119,68.5281601,0
4120,68.55699921,0
4121,68.54185486,0
4122,68.54730225,0
4123,68.54621124,0
4124,68.57129669,0
4125,68.56377411,0
4126,68.54359436,0
4127,68.54049683,0
4128,68.56394958,0
4129,68.58960724,0
4130,68.54614258,0
4131,68.5283432,0
4132,68.56961823,0
4133,68.54497528,0
4134,68.60899353,0
4135,68.59784698,0
4136,68.56826019,0
4137,68.52626038,0
4138,68.57847595,0
4139,68.56532288,0
4140,68.57679749,0
4141,68.51277161,0
4142,68.53663635,0
4143,68.58097076,0
4144,68.58481598,0
4145,68.56175232,0
4146,68.52353668,0
4147,68.50614166,0
4148,68.54283142,0
4149,68.54280853,0
4150,68.5265274,0
4151,68.49910736,0
4152,68.53914642,0
4153,68.59011841,0
4154,68.54161072,0
4155,68.53827667,0
4156,68.53670502,0
4157,68.57907867,0
4158,68.60560608,0
4159,68.54701233,0
4160,68.50552368,0
4161,68.60381317,0
4162,68.5930481,0
4163,68.63028717,0
4164,68.62052155,0
4165,68.61497498,0
4166,68.56166077,0
4167,68.6091156,0
4168,68.62452698,0
4169,68.58836365,0
4170,68.60021973,0
4171,68.61294556,0
4172,68.61537933,0
4173,68.63097382,0
4174,68.64881134,0
4175,68.6268692,0
4176,68.55341339,0
4177,68.61774445,0
4178,68.62850189,0
4179,68.64694977,0
4180,68.61566925,0
4181,68.58200073,0
4182,68.59740448,0
4183,68.65684509,0
4184,68.61467743,0
4185,68.61758423,0
4186,68.62200928,0
4187,68.62245941,0
4188,68.60806274,0
4189,68.5851059,0
4190,68.64814758,0
4191,68.64261627,0
4192,68.64619446,0
4193,68.64972687,0
4194,68.58319092,0
4195,68.61450958,0
4196,68.62036896,0
4197,68.63162231,0
4198,68.6215744,0
4199,68.56707001,0
4200,68.6288681,0
4201,68.61973572,0
4202,68.62329865,0
4203,68.62783813,0
4204,68.61824799,0
4205,68.57836151,0
4206,68.60725403,0
4207,68.647789,0
4208,68.64555359,0
4209,68.61938477,0
4210,68.61231995,0
4211,68.64661407,0
4212,68.64835358,0
4213,68.64293671,0
4214,68.64730835,0
4215,68.63600922,0
4216,68.64608765,0
4217,68.62980652,0
4218,68.62466431,0
4219,68.62516022,0
4220,68.64575195,0
4221,68.59205627,0
4222,68.60993958,0
4223,69.30340561279999,1
4224,69.60594505655,1
4225,69.98304885419998,1
4226,70.30556735549997,1
4227,70.67549881419997,1
4228,68.64387512,0
4229,68.64915466,0
4230,68.54560852,0
4231,68.64426422,0
4232,68.62512207,0
4233,68.64637756,0
4234,68.64655304,0
4235,68.63524628,0
4236,68.63000488,0
4237,68.65708923,0
4238,68.64846039,0
4239,68.61547852,0
4240,68.62942505,0
4241,68.65123749,0
4242,68.68054199,0
4243,68.62652588,0
4244,68.62168121,0
4245,68.5983429,0
4246,68.50416565,0
4247,68.54131317,0
4248,68.41488647,0
4249,68.4251709,0
4250,68.34874725,0
4251,68.47997284,0
4252,68.38450623,0
4253,68.53881073,0
4254,68.39317322,0
4255,68.62471771,0
4256,68.49472809,0
4257,68.51347351,0
4258,68.80605316,0
4259,68.78271484,0
4260,68.73813629,0
4261,68.73612976,0
4262,68.71166229,0
4263,68.61254883,0
4264,68.63597107,0
4265,68.62411499,0
4266,68.76603699,0
4267,68.71580505,0
4268,68.68533325,0
4269,68.64944458,0
4270,68.65764618,0
4271,68.6439743,0
4272,68.72707367,0
4273,68.78604126,0
4274,68.71588135,0
4275,68.57102966,0
4276,68.52883148,0
4277,68.55425262,0
4278,68.61386108,0
4279,68.51538849,0
4280,68.54921722,0
4281,68.54811096,0
4282,68.66845703,0
4283,68.54457855,0
4284,68.57382965,0
4285,68.60799408,0
4286,68.60881805,0
4287,68.64914703,0
4288,68.604599,0
4289,68.55487823,0
4290,68.60968781,0
4291,68.54218292,0
4292,68.60562134,0
4293,68.61058807,0
4294,68.56983948,0
4295,68.55349731,0
4296,68.56227875,0
4297,68.56949615,0
4298,68.57486725,0
4299,68.59261322,0
4300,68.57722473,0
4301,68.51535797,0
4302,68.60594177,0
4303,68.60307312,0
4304,68.61023712,0
4305,68.60585785,0
4306,68.53915405,0
4307,68.62595367,0
4308,68.61186218,0
4309,68.60392761,0
4310,68.54816437,0
4311,68.58525085,0
4312,68.58628845,0
4313,68.62364197,0
4314,68.60097504,0
4315,68.62199402,0
4316,68.60320282,0
4317,68.5446701,0
4318,68.62549591,0
4319,68.57756042,0
4320,68.57012177,0
4321,68.51860809,0
4322,68.61035156,0
4323,68.5790329,0
4324,68.59313202,0
4325,68.53273773,0
4326,68.56028748,0
4327,68.54924774,0
4328,68.61667633,0
4329,68.52509308,0
4330,68.57290649,0
4331,68.52066803,0
4332,68.60060883,0
4333,68.59706116,0
4334,68.55358124,0
4335,68.55767822,0
4336,68.57642365,0
4337,68.54754639,0
4338,68.61347198,0
4339,68.53131866,0
4340,68.55747986,0
4341,68.60388184,0
4342,68.5442276,0
4343,68.62490845,0
4344,68.62342834,0
4345,68.64305878,0
4346,68.60326385,0
4347,68.61956787,0
4348,68.62541962,0
4349,68.63549805,0
4350,68.57848358,0
4351,68.66049957,0
4352,68.63558197,0
4353,68.59806824,0
4354,68.64668274,0
4355,68.59786224,0
4356,68.63062286,0
4357,68.66303253,0
4358,68.57682037,0
4359,68.67906952,0
4360,68.58390045,0
4361,68.6463089,0
4362,68.56567383,0
4363,68.64086914,0
4364,68.60095215,0
4365,68.57807922,0
4366,68.63819122,0
4367,68.55114746,0
4368,68.6098175,0
4369,68.61755371,0
4370,68.53292847,0
4371,68.58460236,0
4372,68.54749298,0
4373,68.64258575,0
4374,68.59812927,0
4375,68.5812149,0
4376,68.62096405,0
4377,68.50480652,0
4378,68.64665222,0
4379,68.62739563,0
4380,68.58422089,0
4381,69.3195182034,1
4382,69.60511646129999,1
4383,69.99684631259998,1
4384,70.29930343699998,1
4385,70.71406722599997,1
4386,68.59233093,0
4387,68.59288788,0
4388,68.61956787,0
4389,68.59886169,0
4390,68.62023163,0
4391,68.53297424,0
4392,68.61013794,0
4393,68.59397125,0
4394,68.51007843,0
4395,68.61331177,0
4396,68.57935333,0
4397,68.64499664,0
4398,68.52788544,0
4399,68.59309387,0
4400,68.58959961,0
4401,68.62068939,0
4402,68.62016296,0
4403,68.50749969,0
4404,68.61043549,0
4405,68.5794754,0
4406,68.64669037,0
4407,68.53357697,0
4408,68.56488037,0
4409,68.54628754,0
4410,68.64206696,0
4411,68.52017212,0
4412,68.56141663,0
4413,68.57282257,0
4414,68.61607361,0
4415,68.61184692,0
4416,68.59954071,0
4417,68.55127716,0
4418,68.61968231,0
4419,68.54345703,0
4420,68.61878204,0
4421,68.60792542,0
4422,68.63032532,0
4423,68.60101318,0
4424,68.53726959,0
4425,68.6003952,0
4426,68.64533997,0
4427,68.55049896,0
4428,68.596138,0
4429,68.59320831,0
4430,68.57485199,0
4431,68.5946579,0
4432,68.57730865,0
4433,68.53540039,0
4434,68.55515289,0
4435,68.61564636,0
4436,68.58776093,0
4437,68.57884979,0
4438,68.51390839,0
4439,68.615242,0
4440,68.5959549,0
4441,68.50502777,0
4442,68.579216,0
4443,68.57284546,0
4444,68.56148529,0
4445,68.58229828,0
4446,68.57367706,0
4447,68.52016449,0
4448,68.60211945,0
4449,68.51443481,0
4450,68.66980743,0
4451,68.5867691,0
4452,68.56806183,0
4453,68.61664581,0
4454,68.65795898,0
4455,68.57432556,0
4456,68.70924377,0
4457,68.62322235,0
4458,68.64976501,0
4459,68.64820099,0
4460,68.64451599,0
4461,68.64354706,0
4462,68.59896088,0
4463,68.59886169,0
4464,68.67211151,0
4465,68.62984467,0
4466,68.56356049,0
4467,68.65599823,0
4468,68.59410858,0
4469,68.6190033,0
4470,68.64689636,0
4471,68.60269928,0
4472,68.65449524,0
4473,68.59996796,0
4474,68.61795044,0
4475,68.64871979,0
4476,68.61802673,0
4477,68.64781952,0
4478,68.59629822,0
4479,68.64556885,0
4480,68.58678436,0
4481,68.6441803,0
4482,68.58135986,0
4483,68.59342194,0
4484,68.58578491,0
4485,68.64749146,0
4486,68.60769653,0
4487,68.58407593,0
4488,68.6149292,0
4489,68.61869049,0
4490,68.61081696,0
4491,68.65895081,0
4492,68.62110901,0
4493,68.64881897,0
4494,68.61475372,0
4495,68.63937378,0
4496,68.68641663,0
4497,68.59952545,0
4498,68.59176636,0
4499,68.62732697,0
4500,68.5719986,0
4501,68.62412262,0
4502,68.5788269,0
4503,68.51000977,0
4504,68.54209137,0
4505,68.57839966,0
4506,68.60085297,0
4507,68.58763123,0
4508,68.55069733,0
4509,68.62649536,0
4510,68.55265045,0
4511,68.58716583,0
4512,68.63835144,0
4513,68.52964783,0
4514,68.58036041,0
4515,68.61312866,0
4516,68.63507843,0
4517,68.55970001,0
4518,68.65454865,0
4519,68.62450409,0
4520,68.61331177,0
4521,68.57508087,0
4522,68.61141205,0
4523,68.62163544,0
4524,68.59040833,0
4525,68.616745,0
4526,68.57754517,0
4527,68.61538696,0
4528,68.64712524,0
4529,68.61347198,0
4530,68.6071167,0
4531,68.62158966,0
4532,68.64791107,0
4533,68.58106995,0
4534,68.61199951,0
4535,68.59586334,0
4536,68.59753418,0
4537,68.55264282,0
4538,68.64396667,0
4539,68.61190796,0
4540,68.64414215,0
4541,68.57177734,0
4542,68.60147095,0
4543,68.61206818,0
4544,68.6371994,0
4545,68.57523346,0
4546,68.61331177,0
4547,68.63523865,0
4548,68.61641693,0
4549,68.64504242,0
4550,68.65312195,0
4551,68.58824158,0
4552,68.62004852,0
4553,68.61404419,0
4554,68.6126709,0
4555,68.61856842,0
4556,68.65441895,0
4557,68.60128784,0
4558,68.62866974,0
4559,68.58934021,0
4560,68.61995697,0
4561,68.6230011,0
4562,68.56195068,0
4563,68.62178802,0
4564,68.51425934,0
4565,68.60179901,0
4566,68.5594101,0
4567,68.62844086,0
4568,68.54766846,0
4569,68.61758423,0
4570,68.61260986,0
4571,68.62094879,0
4572,68.6436615,0
4573,68.65645599,0
4574,68.56052399,0
4575,68.6056366,0
4576,68.62609863,0
4577,68.58972168,0
4578,68.5602951,0
4579,68.54953766,0
4580,68.54397583,0
4581,68.58150482,0
4582,68.54758453,0
4583,68.58008575,0
4584,68.57215881,0
4585,68.59079742,0
4586,68.57855225,0
4587,68.56877899,0
4588,68.55704498,0
4589,68.61546326,0
4590,68.60092926,0
4591,68.56300354,0
4592,68.61733246,0
4593,68.5696106,0
4594,68.62090302,0
4595,68.54801941,0
4596,69.2557613373,1
4597,69.64396728134999,1
4598,69.95152405079999,1
4599,70.29710598049998,1
4600,70.59250755299998,1
4601,68.56175995,0
4602,68.56201935,0
4603,68.61578369,0
4604,68.56768799,0
4605,68.61407471,0
4606,68.61945343,0
4607,68.54489899,0
4608,68.61443329,0
4609,68.53886414,0
4610,68.56204224,0
4611,68.5765152,0
4612,68.55202484,0
4613,68.57369232,0
4614,68.60519409,0
4615,68.57600403,0
4616,68.61766815,0
4617,68.57989502,0
4618,68.56829834,0
4619,68.5463562,0
4620,68.61686707,0
4621,68.54260254,0
4622,68.61461639,0
4623,68.54444885,0
4624,68.54862976,0
4625,68.56935883,0
4626,68.59094238,0
4627,68.56751251,0
4628,68.60012054,0
4629,68.56742859,0
4630,68.608284,0
4631,68.60762024,0
4632,68.61258698,0
4633,68.62342072,0
4634,68.55261993,0
4635,68.5530777,0
4636,68.5905304,0
4637,68.57054138,0
4638,68.60028076,0
4639,68.56091309,0
4640,68.56329346,0
4641,68.51806641,0
4642,68.61367035,0
4643,68.53570557,0
4644,68.56910706,0
4645,68.60707092,0
4646,68.53363037,0
4647,68.57469177,0
4648,68.51900482,0
4649,68.55787659,0
4650,68.56123352,0
4651,68.56669617,0
4652,68.57104492,0
4653,68.5290451,0
4654,68.56477356,0
4655,68.55340576,0
4656,68.5376358,0
4657,68.59255981,0
4658,68.52166748,0
4659,68.6257019,0
4660,68.55941772,0
4661,68.61557007,0
4662,68.53518677,0
4663,68.55703735,0
4664,68.55896759,0
4665,68.55605316,0
4666,68.52417755,0
4667,68.61365509,0
4668,68.52818298,0
4669,68.57595825,0
4670,68.54718781,0
4671,68.53536224,0
4672,68.54353333,0
4673,68.61218262,0
4674,68.58803558,0
4675,68.57803345,0
4676,68.59361267,0
4677,68.54328918,0
4678,68.57352448,0
4679,68.58100891,0
4680,68.57002258,0
4681,68.55577087,0
4682,68.58435822,0
4683,68.54257202,0
4684,68.60418701,0
4685,68.52258301,0
4686,68.61542511,0
4687,68.53231049,0
4688,68.56735992,0
4689,68.64588928,0
4690,68.56986237,0
4691,68.5994339,0
4692,68.50991821,0
4693,68.58281708,0
4694,68.55728149,0
4695,68.5479126,0
4696,68.58578491,0
4697,68.49311066,0
4698,68.51454926,0
4699,68.53453064,0
4700,68.51758575,0
4701,68.59260559,0
4702,68.54550934,0
4703,68.54277039,0
4704,68.55039978,0
4705,68.55860138,0
4706,68.54963684,0
4707,68.55965424,0
4708,68.57913208,0
4709,68.51446533,0
4710,68.60906982,0
4711,68.59573364,0
4712,68.57434845,0
4713,68.54408264,0
4714,68.54195404,0
4715,68.55698395,0
4716,68.56473541,0
4717,68.52906799,0
4718,68.55596924,0
4719,68.5803833,0
4720,68.58056641,0
4721,68.55502319,0
4722,68.54886627,0
4723,68.61486816,0
4724,68.59127808,0
4725,68.58354187,0
4726,68.59632111,0
4727,68.63494873,0
4728,68.57259369,0
4729,68.55684662,0
4730,68.58382416,0
4731,68.58637238,0
4732,68.56395721,0
4733,68.59643555,0
4734,68.58869171,0
4735,68.56858826,0
4736,68.63623047,0
4737,68.62382507,0
