,steam_pressure,spike
14766,68.56095886,0.0
14767,68.49100494,0.0
14768,68.34087372,0.0
14769,68.48513794,0.0
14770,68.50865936,0.0
14771,68.32073975,0.0
14772,68.47457886,0.0
14773,68.53712463,0.0
14774,68.35366821,0.0
14775,68.36199188,0.0
14776,68.56430054,0.0
14777,68.39312744,0.0
14778,68.41078949,0.0
14779,68.55891418,0.0
14780,68.45298767,0.0
14781,68.37273407,0.0
14782,68.54288483,0.0
14783,68.44917297,0.0
14784,68.35160828,0.0
14785,68.47935486,0.0
14786,68.3872757,0.0
14787,68.28869629,0.0
14788,68.5681076,0.0
14789,68.48815918,0.0
14790,68.35222626,0.0
14791,68.48540497,0.0
14792,68.45514679,0.0
14793,68.9774781078,1.0
14794,68.29453278,0.0
14795,68.44558716,0.0
14796,68.52011108,0.0
14797,68.39446259,0.0
14798,68.41772461,0.0
14799,68.45599365,0.0
14800,68.35978699,0.0
14801,68.3561554,0.0
14802,68.48579407,0.0
14803,68.35958099,0.0
14804,68.32684326,0.0
14805,68.48126221,0.0
14806,68.4397583,0.0
14807,68.32575226,0.0
14808,69.8795251476,1.0
14809,68.50933838,0.0
14810,68.38612366,0.0
14811,68.34033966,0.0
14812,68.51502228,0.0
14813,70.51823898069999,1.0
14814,68.46430969,0.0
14815,68.29888916,0.0
14816,68.35236359,0.0
14817,68.43408203,0.0
14818,68.29019928,0.0
14819,70.3556512456,1.0
14820,68.30645752,0.0
14821,68.46395874,0.0
14822,68.32260132,0.0
14823,68.27994537,0.0
14824,68.4761734,0.0
14825,68.37779236,0.0
14826,68.2286911,0.0
14827,68.49810791,0.0
14828,68.44921112,0.0
14829,68.38290405,0.0
14830,68.48246765,0.0
14831,68.39871216,0.0
14832,68.26377869,0.0
14833,68.44538879,0.0
14834,68.46186829,0.0
14835,68.3438797,0.0
14836,68.46550751,0.0
14837,68.43875885,0.0
14838,68.32027435,0.0
14839,68.37693787,0.0
14840,68.48251343,0.0
14841,68.35094452,0.0
14842,68.35319519,0.0
14843,68.4723587,0.0
14844,68.36478424,0.0
14845,68.38100433,0.0
14846,68.48365784,0.0
14847,68.34699249,0.0
14848,68.23176575,0.0
14849,68.47720337,0.0
14850,68.38735199,0.0
14851,68.28295135,0.0
14852,68.47786713,0.0
14853,68.40843964,0.0
14854,68.2851944,0.0
14855,68.43755341,0.0
14856,68.47997284,0.0
14857,68.28756714,0.0
14858,68.33611298,0.0
14859,68.48777771,0.0
14860,68.36753845,0.0
14861,68.38063049,0.0
14862,68.48958588,0.0
14863,68.33354187,0.0
14864,70.3431172992,1.0
14865,68.9772315264,1.0
14866,68.29428864,0.0
14867,68.52282715,0.0
14868,68.42982483,0.0
14869,68.42443085,0.0
14870,68.4005661,0.0
14871,68.32720184,0.0
14872,68.13498688,0.0
14873,68.46538544,0.0
14874,68.4328537,0.0
14875,68.32439423,0.0
14876,68.47631073,0.0
14877,68.37942505,0.0
14878,68.23041534,0.0
14879,68.24188232,0.0
14880,68.37133026,0.0
14881,68.32483673,0.0
14882,68.3704834,0.0
14883,68.43489838,0.0
14884,68.29872131,0.0
14885,68.22753906,0.0
14886,68.47889709,0.0
14887,68.38677216,0.0
14888,68.28941345,0.0
14889,68.46889496,0.0
14890,68.39396667,0.0
14891,68.29268646,0.0
14892,68.46212006,0.0
14893,68.41202545,0.0
14894,68.25756073,0.0
14895,68.46903229,0.0
14896,68.45529938,0.0
14897,68.33322144,0.0
14898,68.47393799,0.0
14899,68.45298004,0.0
14900,68.27381897,0.0
14901,68.32530212,0.0
14902,68.51353455,0.0
14903,68.39311981,0.0
14904,68.47711945,0.0
14905,69.85347107339999,1.0
14906,68.48379517,0.0
14907,68.31518555,0.0
14908,68.26443481,0.0
14909,68.51702118,0.0
14910,68.36602783,0.0
14911,68.26580811,0.0
14912,68.47830963,0.0
14913,68.37353516,0.0
14914,68.25315094,0.0
14915,68.4707489,0.0
14916,68.37446594,0.0
14917,70.2955983007,1.0
14918,68.24815369,0.0
14919,68.43710327,0.0
14920,68.4678421,0.0
14921,68.25772095,0.0
14922,68.32368469,0.0
14923,69.8513310216,1.0
14924,68.48169708,0.0
14925,68.29754639,0.0
14926,68.33649445,0.0
14927,68.4327774,0.0
14928,70.3358798188,1.0
14929,68.28726196,0.0
14930,68.30213165,0.0
14931,68.46839142,0.0
14932,68.29212189,0.0
14933,68.26374817,0.0
14934,68.52011871,0.0
14935,68.37493896,0.0
14936,68.35046387,0.0
14937,68.48403168,0.0
14938,68.37429047,0.0
14939,68.31472778,0.0
14940,68.54446411,0.0
14941,68.47586823,0.0
14942,68.27220154,0.0
14943,68.47038269,0.0
14944,68.47091675,0.0
14945,68.32675934,0.0
14946,68.38129425,0.0
14947,68.518013,0.0
14948,68.34236908,0.0
14949,68.39936829,0.0
14950,68.52974701,0.0
14951,68.36930084,0.0
14952,68.349823,0.0
14953,68.51739502,0.0
14954,68.35311127,0.0
14955,68.29603577,0.0
14956,68.51191711,0.0
14957,68.37065887,0.0
14958,68.26359558,0.0
14959,68.47515106,0.0
14960,68.37068176,0.0
14961,68.24705505,0.0
14962,68.47203827,0.0
14963,68.41824341,0.0
14964,68.26006317,0.0
14965,68.43505096,0.0
14966,68.37982178,0.0
14967,68.2993927,0.0
14968,68.27990723,0.0
14969,68.38725281,0.0
14970,68.30452728,0.0
14971,68.25431061,0.0
14972,68.44445038,0.0
14973,68.33950806,0.0
14974,68.17063904,0.0
14975,68.44789124,0.0
14976,68.44506836,0.0
14977,68.2349472,0.0
14978,68.37833405,0.0
14979,68.48371887,0.0
14980,68.26586914,0.0
14981,68.31242371,0.0
14982,68.48317719,0.0
14983,68.34645081,0.0
14984,68.37957001,0.0
14985,68.44068146,0.0
14986,68.29917908,0.0
14987,68.15818787,0.0
14988,68.49382782,0.0
14989,68.37039185,0.0
14990,68.23504639,0.0
14991,68.52297211,0.0
14992,68.47483063,0.0
14993,68.26853943,0.0
14994,68.38493347,0.0
14995,68.48062134,0.0
14996,68.27617645,0.0
14997,68.34024811,0.0
14998,68.47844696,0.0
14999,68.31867981,0.0
15000,68.34867859,0.0
15001,68.48526001,0.0
15002,68.35002136,0.0
15003,68.27487946,0.0
15004,68.51112366,0.0
15005,68.43922424,0.0
15006,68.25797272,0.0
15007,68.472435,0.0
15008,68.47080994,0.0
15009,68.28980255,0.0
15010,68.47961426,0.0
15011,68.4879837,0.0
15012,68.30606842,0.0
15013,68.30980682,0.0
15014,68.54323578,0.0
15015,68.38021088,0.0
15016,68.23110199,0.0
15017,68.44965363,0.0
15018,68.45618439,0.0
15019,68.32624817,0.0
15020,68.46993256,0.0
15021,68.43080902,0.0
15022,68.22509003,0.0
15023,68.27416992,0.0
15024,68.47915649,0.0
15025,68.3717804,0.0
15026,68.31298828,0.0
15027,68.51942444,0.0
15028,68.38580322,0.0
15029,68.39493561,0.0
15030,68.51898956,0.0
15031,68.46575928,0.0
15032,68.33539581,0.0
15033,68.47668457,0.0
15034,68.38434601,0.0
15035,68.2093811,0.0
15036,68.2935257,0.0
15037,68.49420166,0.0
15038,68.3731308,0.0
15039,68.2890625,0.0
15040,68.47846985,0.0
15041,68.3675766,0.0
15042,68.21053314,0.0
15043,68.45930481,0.0
15044,68.49577332,0.0
15045,68.32468414,0.0
15046,68.37871552,0.0
15047,68.4641037,0.0
15048,68.32722473,0.0
15049,68.9620898488,1.0
15050,68.27929688,0.0
15051,68.48040009,0.0
15052,69.1511026729,1.0
15053,68.46643829,0.0
15054,68.29254913,0.0
15055,68.46561432,0.0
15056,68.52436066,0.0
15057,68.33061981,0.0
15058,68.4107666,0.0
15059,68.5875473,0.0
15060,68.41641998,0.0
15061,68.42585754,0.0
15062,68.52514648,0.0
15063,69.737535099,1.0
15064,68.37013245,0.0
15065,68.34480286,0.0
15066,68.61557007,0.0
15067,68.47711182,0.0
15068,68.38809204,0.0
15069,68.52822113,0.0
15070,68.43378448,0.0
15071,68.26576233,0.0
15072,68.5152359,0.0
15073,68.50362396,0.0
15074,68.29510498,0.0
15075,68.50221252,0.0
15076,68.51718903,0.0
15077,68.33316803,0.0
15078,68.416008,0.0
15079,68.51706696,0.0
15080,69.04305350919999,1.0
15081,68.35945892,0.0
15082,68.4477005,0.0
15083,68.51591492,0.0
15084,68.35063171,0.0
15085,68.32453918,0.0
15086,68.59435272,0.0
15087,68.47084045,0.0
15088,68.34055328,0.0
15089,68.5348053,0.0
15090,68.46560669,0.0
15091,68.26283264,0.0
15092,68.43306732,0.0
15093,68.53136444,0.0
15094,68.36646271,0.0
15095,68.46893311,0.0
15096,68.55543518,0.0
15097,68.40622711,0.0
15098,68.4324646,0.0
15099,68.52126312,0.0
15100,68.39321899,0.0
15101,68.38123322,0.0
15102,68.51210785,0.0
15103,68.46118164,0.0
15104,68.35993195,0.0
15105,68.55284882,0.0
15106,68.4900589,0.0
15107,68.28955841,0.0
15108,68.48763275,0.0
15109,68.53397369,0.0
15110,68.36138153,0.0
15111,69.14935348419999,1.0
15112,68.46470642,0.0
15113,68.53993225,0.0
15114,68.37078094,0.0
15115,68.09473419,0.0
15116,68.10592651,0.0
15117,68.1634903,0.0
15118,68.22370911,0.0
15119,68.17040253,0.0
15120,68.06483459,0.0
15121,68.07981873,0.0
15122,68.32601929,0.0
15123,68.27124786,0.0
15124,68.30133057,0.0
15125,68.73558807,0.0
15126,68.6279068,0.0
15127,68.42771149,0.0
15128,68.47409821,0.0
15129,68.54818726,0.0
15130,68.43745422,0.0
15131,68.50873566,0.0
15132,68.56040192,0.0
15133,68.39670563,0.0
15134,68.45088959,0.0
15135,68.63944244,0.0
15136,68.54750824,0.0
15137,68.46211243,0.0
15138,68.59532928,0.0
15139,68.52674103,0.0
15140,68.34960175,0.0
15141,68.38607788,0.0
15142,68.59376526,0.0
15143,68.51130676,0.0
15144,68.5254364,0.0
15145,68.52675629,0.0
15146,68.36932373,0.0
15147,68.3082428,0.0
15148,68.59819794,0.0
15149,68.49402618,0.0
15150,68.30308533,0.0
15151,68.54483032,0.0
15152,70.60826340119999,1.0
15153,68.55171204,0.0
15154,68.41835785,0.0
15155,68.46937561,0.0
15156,68.510849,0.0
15157,68.35258484,0.0
15158,68.30167389,0.0
15159,68.59710693,0.0
15160,68.46511841,0.0
15161,68.44429016,0.0
15162,68.61921692,0.0
15163,68.49786377,0.0
15164,68.44309235,0.0
15165,68.56890869,0.0
15166,68.52864838,0.0
15167,68.38777161,0.0
15168,68.51084137,0.0
15169,68.51680756,0.0
15170,68.41595459,0.0
15171,68.46743774,0.0
15172,68.54991913,0.0
15173,68.39922333,0.0
15174,68.28405762,0.0
15175,68.62856293,0.0
15176,68.49975586,0.0
15177,68.483078,0.0
15178,68.53268433,0.0
15179,68.47286987,0.0
15180,68.34425354,0.0
15181,68.54547119,0.0
15182,68.4994278,0.0
15183,68.3287735,0.0
15184,68.46796417,0.0
15185,68.59231567,0.0
15186,68.38795471,0.0
15187,68.48719788,0.0
15188,68.55860901,0.0
15189,68.38253021,0.0
15190,68.3454361,0.0
15191,68.57791901,0.0
15192,68.40206146,0.0
15193,68.36727905,0.0
15194,68.51850128,0.0
15195,68.40118408,0.0
15196,68.28533173,0.0
15197,70.56421775839999,1.0
15198,68.50894928,0.0
15199,68.40039063,0.0
15200,68.2455368,0.0
15201,68.48841095,0.0
15202,68.54977417,0.0
15203,68.48206329,0.0
15204,68.55177307,0.0
15205,68.52951813,0.0
15206,68.39614868,0.0
15207,68.4582901,0.0
15208,68.51831055,0.0
15209,68.47270966,0.0
15210,68.38729095,0.0
15211,68.54880524,0.0
15212,68.4408493,0.0
15213,69.6095292708,1.0
15214,68.24463654,0.0
15215,68.51145172,0.0
15216,68.52879333,0.0
15217,68.40771484,0.0
15218,68.52696228,0.0
15219,68.47480011,0.0
15220,68.29558563,0.0
15221,68.4318161,0.0
15222,69.93254378879999,1.0
15223,68.56131744,0.0
15224,68.4393692,0.0
15225,68.59210205,0.0
15226,70.5759737355,1.0
15227,68.52036285,0.0
15228,68.31219482,0.0
15229,68.12002563,0.0
15230,68.30451965,0.0
15231,68.34653473,0.0
15232,68.25489044,0.0
15233,68.38742828,0.0
15234,68.35792542,0.0
15235,68.22571564,0.0
15236,68.45433044,0.0
15237,70.5191662588,1.0
15238,68.46520996,0.0
15239,68.27598572,0.0
15240,68.36487579,0.0
15241,68.46463013,0.0
15242,68.33190918,0.0
15243,68.42788696,0.0
15244,68.40425873,0.0
15245,68.33781433,0.0
15246,68.23038483,0.0
15247,68.42848206,0.0
15248,68.35098267,0.0
15249,69.6178248594,1.0
15250,68.25276947,0.0
15251,68.37751007,0.0
15252,68.38764191,0.0
15253,68.27801514,0.0
15254,68.38730621,0.0
15255,68.38897705,0.0
15256,68.23957825,0.0
15257,68.21622467,0.0
15258,68.47651672,0.0
15259,68.40899658,0.0
15260,68.23969269,0.0
15261,68.38822174,0.0
15262,68.45315552,0.0
15263,68.27947235,0.0
15264,68.38877869,0.0
15265,68.49956512,0.0
15266,68.32382965,0.0
15267,68.30366516,0.0
15268,68.49539948,0.0
15269,68.39168549,0.0
15270,68.28469849,0.0
15271,68.48461151,0.0
15272,68.42449188,0.0
15273,68.28273773,0.0
15274,68.50693512,0.0
15275,68.4553299,0.0
15276,68.3580246,0.0
15277,68.45902252,0.0
15278,68.39270782,0.0
15279,68.25667572,0.0
15280,68.3396759,0.0
15281,68.46789551,0.0
15282,68.38981628,0.0
15283,69.18220283529999,1.0
15284,68.49723053,0.0
15285,69.0972630271,1.0
15286,68.41313171,0.0
15287,68.28856659,0.0
15288,68.906547242,1.0
15289,68.2243042,0.0
15290,68.40272522,0.0
15291,68.36909485,0.0
15292,68.23200226,0.0
15293,68.52227783,0.0
15294,68.4954834,0.0
15295,68.30703735,0.0
15296,68.466362,0.0
15297,68.48319244,0.0
15298,68.31140137,0.0
15299,68.46561432,0.0
15300,68.51728821,0.0
15301,68.3649292,0.0
15302,68.46955872,0.0
15303,68.48553467,0.0
15304,68.35744476,0.0
15305,68.30978394,0.0
15306,68.57180786,0.0
15307,68.48233032,0.0
15308,68.39556885,0.0
15309,68.54076385,0.0
15310,68.38554382,0.0
15311,68.24015808,0.0
15312,68.51055145,0.0
15313,68.46977997,0.0
15314,68.35028076,0.0
15315,68.52293396,0.0
15316,68.49186707,0.0
15317,68.37030792,0.0
15318,68.39120483,0.0
15319,68.39543915,0.0
15320,68.33118439,0.0
15321,68.3354187,0.0
15322,68.38047028,0.0
15323,68.37578583,0.0
15324,68.25340271,0.0
15325,68.359375,0.0
15326,68.51683044,0.0
15327,68.39264679,0.0
15328,68.28829956,0.0
15329,68.4875946,0.0
15330,68.38702393,0.0
15331,68.25730133,0.0
15332,68.50274658,0.0
15333,68.47123718,0.0
15334,68.29103851,0.0
15335,68.33721924,0.0
15336,68.52082062,0.0
15337,68.44743347,0.0
15338,68.32534027,0.0
15339,68.53917694,0.0
15340,68.48117065,0.0
15341,68.30561829,0.0
15342,68.47673035,0.0
15343,68.43707275,0.0
15344,68.29238892,0.0
15345,68.42847443,0.0
15346,68.51702881,0.0
15347,68.40164185,0.0
15348,68.32388306,0.0
15349,68.50658417,0.0
15350,68.45488739,0.0
15351,68.28996277,0.0
15352,68.47626495,0.0
15353,68.45040894,0.0
15354,68.29273987,0.0
15355,68.31639099,0.0
15356,68.51631165,0.0
15357,68.39943695,0.0
15358,68.3864975,0.0
15359,68.48186493,0.0
15360,68.30615234,0.0
15361,68.28358459,0.0
15362,68.58934021,0.0
15363,68.45452118,0.0
15364,68.36067963,0.0
15365,68.52159882,0.0
15366,68.47286987,0.0
15367,68.25505066,0.0
15368,68.47424316,0.0
15369,68.53616333,0.0
15370,68.42194366,0.0
15371,68.52336121,0.0
15372,68.4768219,0.0
15373,68.30002594,0.0
15374,68.4384079,0.0
15375,68.58705139,0.0
15376,68.36859894,0.0
15377,68.3622818,0.0
15378,68.46177673,0.0
15379,68.38822174,0.0
15380,68.28722382,0.0
15381,68.47537231,0.0
15382,68.3871994,0.0
15383,68.24694824,0.0
15384,69.713589936,1.0
15385,68.3466568,0.0
15386,68.48153687,0.0
15387,68.32669067,0.0
15388,68.16036987,0.0
15389,68.40489197,0.0
15390,68.41138458,0.0
15391,68.35948181,0.0
15392,68.43608093,0.0
15393,68.36016083,0.0
15394,68.2105484,0.0
15395,68.37499237,0.0
15396,68.44400787,0.0
15397,68.32661438,0.0
15398,68.34412384,0.0
15399,68.45810699,0.0
15400,68.28726196,0.0
15401,68.22423553,0.0
15402,68.4625473,0.0
15403,68.30477905,0.0
15404,68.22557068,0.0
15405,68.4777832,0.0
15406,68.45883942,0.0
15407,68.28988647,0.0
15408,68.52071381,0.0
15409,68.48929596,0.0
15410,68.29972839,0.0
15411,68.38936615,0.0
15412,68.51662445,0.0
15413,68.36981964,0.0
15414,68.40126038,0.0
15415,68.52075195,0.0
15416,68.37129211,0.0
15417,68.38252258,0.0
15418,68.52484894,0.0
15419,68.36768341,0.0
15420,68.27225494,0.0
15421,68.50762939,0.0
15422,68.45116425,0.0
15423,68.36403656,0.0
15424,68.55660248,0.0
15425,68.47576141,0.0
15426,70.3758155865,1.0
15427,68.32603455,0.0
15428,68.55608368,0.0
15429,68.48750305,0.0
15430,68.44207764,0.0
15431,68.52820587,0.0
15432,68.48764801,0.0
15433,68.32034302,0.0
15434,68.43097687,0.0
15435,68.52281189,0.0
15436,68.3753891,0.0
15437,68.47286224,0.0
15438,68.5767746,0.0
15439,68.45053864,0.0
15440,68.19885254,0.0
15441,68.40327454,0.0
15442,68.48561859,0.0
15443,68.46369934,0.0
15444,68.23337555,0.0
15445,68.37950134,0.0
15446,68.46479034,0.0
15447,68.34654236,0.0
15448,68.32021332,0.0
15449,68.4513092,0.0
15450,68.44490051,0.0
15451,68.27204132,0.0
15452,69.8718443334,1.0
15453,68.50180817,0.0
15454,68.4855423,0.0
15455,68.33015442,0.0
15456,68.15133667,0.0
15457,70.454107586,1.0
15458,68.4020462,0.0
15459,69.8163121062,1.0
15460,68.44736481,0.0
15461,68.34103394,0.0
15462,68.4468689,0.0
15463,68.35894775,0.0
15464,68.14836121,0.0
15465,68.35312653,0.0
15466,68.47205353,0.0
15467,68.33163452,0.0
15468,68.47844696,0.0
15469,68.46018982,0.0
15470,68.29042816,0.0
15471,68.45430756,0.0
15472,68.40912628,0.0
15473,68.27388763,0.0
15474,68.29411316,0.0
15475,68.37286377,0.0
15476,68.29543304,0.0
15477,68.30284882,0.0
15478,68.42298889,0.0
15479,68.32751465,0.0
15480,68.23219299,0.0
15481,68.39994049,0.0
15482,68.36672974,0.0
15483,68.28705597,0.0
15484,68.51692963,0.0
15485,68.48661804,0.0
15486,68.36862946,0.0
15487,68.48239136,0.0
15488,68.45465088,0.0
15489,68.35325623,0.0
15490,68.45281219,0.0
15491,68.4539032,0.0
15492,68.34078979,0.0
15493,68.34940338,0.0
15494,68.50913239,0.0
15495,68.37509918,0.0
15496,68.35886383,0.0
15497,68.48413849,0.0
15498,69.054766156,1.0
15499,68.3710556,0.0
15500,68.27064514,0.0
15501,68.4513092,0.0
15502,68.48484802,0.0
15503,68.29099274,0.0
15504,68.38378143,0.0
15505,68.41750336,0.0
15506,68.27654266,0.0
15507,69.7427101098,1.0
15508,68.37520599,0.0
15509,68.42727661,0.0
15510,68.34976196,0.0
15511,68.36774445,0.0
15512,68.47100067,0.0
15513,68.3252182,0.0
15514,68.28443146,0.0
15515,68.4390564,0.0
15516,68.3182373,0.0
15517,68.32307434,0.0
15518,68.5168457,0.0
15519,68.44663239,0.0
15520,68.31356812,0.0
15521,68.49744415,0.0
15522,68.51714325,0.0
15523,68.35462189,0.0
15524,68.483284,0.0
15525,68.50463867,0.0
15526,68.38677979,0.0
15527,68.38838959,0.0
15528,68.50232697,0.0
15529,68.32497406,0.0
15530,68.33390045,0.0
15531,68.47966766,0.0
15532,68.40273285,0.0
15533,68.332901,0.0
15534,68.4814682,0.0
15535,68.459198,0.0
15536,68.28956604,0.0
15537,68.50402832,0.0
15538,68.51903534,0.0
15539,68.36826324,0.0
15540,68.49647522,0.0
15541,68.49584198,0.0
15542,68.36108398,0.0
15543,68.40840149,0.0
15544,68.51695251,0.0
15545,68.39019012,0.0
15546,68.40077972,0.0
15547,68.56401825,0.0
15548,68.41712952,0.0
15549,68.36360168,0.0
15550,68.52214813,0.0
15551,69.1508175701,1.0
15552,68.46615601,0.0
15553,68.38890076,0.0
15554,68.52820587,0.0
15555,68.50900269,0.0
15556,68.37493896,0.0
15557,68.52815247,0.0
15558,68.52642822,0.0
15559,68.47080994,0.0
15560,68.45696259,0.0
15561,68.54725647,0.0
15562,68.39319611,0.0
15563,68.3872757,0.0
15564,68.47364044,0.0
15565,68.4175415,0.0
15566,68.28739166,0.0
15567,68.4666748,0.0
15568,68.41419983,0.0
15569,68.29030609,0.0
15570,68.45573425,0.0
15571,68.40476227,0.0
15572,69.67831420499999,1.0
15573,68.31207275,0.0
15574,68.37936401,0.0
15575,68.49585724,0.0
15576,68.3062439,0.0
15577,68.30921173,0.0
15578,68.51304626,0.0
15579,68.38754272,0.0
15580,68.34976959,0.0
15581,68.48231506,0.0
15582,68.35809326,0.0
15583,68.29220581,0.0
15584,68.46458435,0.0
15585,68.42530823,0.0
15586,68.33486176,0.0
15587,68.46764374,0.0
15588,68.47124481,0.0
15589,68.27510071,0.0
15590,69.0695071363,1.0
15591,68.38565063,0.0
15592,68.49023438,0.0
15593,68.34883881,0.0
15594,68.36854553,0.0
15595,68.49214172,0.0
15596,68.36917877,0.0
15597,68.33696747,0.0
15598,68.50469971,0.0
15599,68.37453461,0.0
15600,68.32354736,0.0
15601,68.47994995,0.0
15602,69.7366401714,1.0
15603,68.36925507,0.0
15604,68.25765991,0.0
15605,68.39557648,0.0
15606,68.46015167,0.0
15607,68.34596252,0.0
15608,68.39540863,0.0
15609,68.40873718,0.0
15610,68.26039886,0.0
15611,68.33343506,0.0
15612,68.48841858,0.0
15613,68.36873627,0.0
15614,68.34494781,0.0
15615,68.41080475,0.0
15616,68.2902298,0.0
15617,68.28144836,0.0
15618,68.47698212,0.0
15619,68.4263916,0.0
15620,68.34602356,0.0
15621,68.46361542,0.0
15622,68.48495483,0.0
15623,68.28329468,0.0
15624,68.42242432,0.0
15625,68.49234772,0.0
15626,68.38487244,0.0
15627,68.43681335,0.0
15628,68.47930908,0.0
15629,68.33773041,0.0
15630,68.10875702,0.0
15631,68.05438232,0.0
15632,68.1509552,0.0
15633,68.48371124,0.0
15634,68.79389954,0.0
15635,68.73484802,0.0
15636,68.54611206,0.0
15637,68.58320618,0.0
15638,69.4086961332,1.0
15639,68.72148132,0.0
15640,68.66497803,0.0
15641,68.73309326,0.0
15642,68.63677979,0.0
15643,68.73387146,0.0
15644,68.63291931,0.0
15645,68.62329865,0.0
15646,68.71961212,0.0
15647,68.68755341,0.0
15648,68.77513123,0.0
15649,68.55206299,0.0
15650,68.54045868,0.0
15651,68.7693634,0.0
15652,68.79016113,0.0
15653,68.83579254,0.0
15654,68.8010788,0.0
15655,68.6131897,0.0
15656,70.7759590196,1.0
15657,68.71452332,0.0
15658,68.76551819,0.0
15659,68.79459381,0.0
15660,68.80983734,0.0
15661,68.72007751,0.0
15662,68.5635376,0.0
15663,68.75006104,0.0
15664,69.4666737389,1.0
15665,68.77888489,0.0
15666,68.7996521,0.0
15667,70.8008383194,1.0
15668,68.73867798,0.0
15669,68.73215485,0.0
15670,68.74832916,0.0
15671,68.74065399,0.0
15672,68.76166534,0.0
15673,70.12348251540001,1.0
15674,68.74851227,0.0
15675,70.8319728092,1.0
15676,68.76890564,0.0
15677,68.7624588,0.0
15678,68.75383759,0.0
15679,68.76696014,0.0
15680,68.82413483,0.0
15681,68.8150177,0.0
15682,68.80116272,0.0
15683,68.74748993,0.0
15684,68.79621887,0.0
15685,68.77385712,0.0
15686,68.79180145,0.0
15687,68.79766846,0.0
15688,68.77535248,0.0
15689,68.7790451,0.0
15690,68.77763367,0.0
15691,68.8008728,0.0
15692,68.82043457,0.0
15693,68.78520966,0.0
15694,68.76649475,0.0
15695,68.77669525,0.0
15696,68.7749939,0.0
15697,68.82569122,0.0
15698,68.6548996,0.0
15699,68.67591095,0.0
15700,68.79798889,0.0
15701,68.83234406,0.0
15702,68.79998779,0.0
15703,68.7498703,0.0
15704,68.74867249,0.0
15705,68.75261688,0.0
15706,68.7756958,0.0
15707,68.82556915,0.0
15708,68.7963562,0.0
15709,68.78749084,0.0
15710,68.81394196,0.0
15711,68.84411621,0.0
15712,68.76171112,0.0
15713,68.8136673,0.0
15714,68.84870911,0.0
15715,68.8647995,0.0
15716,68.81539917,0.0
15717,68.80530548,0.0
15718,68.76276398,0.0
15719,68.81877136,0.0
15720,68.83227539,0.0
15721,68.85342407,0.0
15722,68.8287735,0.0
15723,68.7641449,0.0
15724,68.77044678,0.0
15725,68.80995178,0.0
15726,68.78395844,0.0
15727,68.74959564,0.0
15728,68.79330444,0.0
15729,68.79711151,0.0
15730,68.77109528,0.0
15731,68.77521515,0.0
15732,70.1755284132,1.0
15733,68.79953766,0.0
15734,68.79532623,0.0
15735,68.79903412,0.0
15736,68.82693481,0.0
15737,68.79301453,0.0
15738,68.78421783,0.0
15739,68.74804688,0.0
15740,68.75292969,0.0
15741,68.79761505,0.0
15742,68.77857208,0.0
15743,68.76020813,0.0
15744,68.74284363,0.0
15745,68.78107452,0.0
15746,68.7882843,0.0
15747,68.77593231,0.0
15748,68.79792023,0.0
15749,68.74887085,0.0
15750,68.74390411,0.0
15751,68.76038361,0.0
15752,68.75500488,0.0
15753,68.78018188,0.0
15754,68.78570557,0.0
15755,68.77858734,0.0
15756,68.75437164,0.0
15757,68.70041656,0.0
15758,68.78995514,0.0
15759,68.73566437,0.0
15760,68.7567215,0.0
15761,68.77973175,0.0
15762,68.76158142,0.0
15763,68.74755096,0.0
15764,68.72084045,0.0
15765,68.75815582,0.0
15766,68.77882385,0.0
15767,68.77854156,0.0
15768,68.75730896,0.0
15769,68.75959015,0.0
15770,68.76383209,0.0
15771,68.78038025,0.0
15772,68.77635193,0.0
15773,70.8602704627,1.0
15774,68.79637909,0.0
15775,68.81394958,0.0
15776,68.77893066,0.0
15777,68.76888275,0.0
15778,68.81253815,0.0
15779,68.74977875,0.0
15780,68.83006287,0.0
15781,68.78359222,0.0
15782,68.81074524,0.0
15783,68.74734497,0.0
15784,68.77931976,0.0
15785,68.76705933,0.0
15786,68.73929596,0.0
15787,68.7155838,0.0
15788,68.77793884,0.0
15789,70.8404047394,1.0
15790,70.8404047394,1.0
15791,69.4648628998,1.0
15792,68.77709198,0.0
15793,68.77379608,0.0
15794,68.76043701,0.0
15795,68.7203064,0.0
15796,68.75172424,0.0
15797,68.72611237,0.0
15798,68.7478714,0.0
15799,68.75984192,0.0
15800,68.81525421,0.0
15801,68.77812195,0.0
15802,68.78864288,0.0
15803,68.71720123,0.0
15804,68.76963043,0.0
15805,68.757164,0.0
15806,68.7490921,0.0
15807,68.73435974,0.0
15808,68.7580719,0.0
15809,68.81763458,0.0
15810,68.64299774,0.0
15811,68.64042664,0.0
15812,70.8396110523,1.0
15813,68.77632141,0.0
15814,68.78038788,0.0
15815,68.73544312,0.0
15816,68.758461,0.0
15817,68.81079102,0.0
15818,68.64499664,0.0
15819,68.71578979,0.0
15820,68.7611084,0.0
15821,68.72257233,0.0
15822,68.77787018,0.0
15823,68.66101074,0.0
15824,68.66054535,0.0
15825,68.81771851,0.0
15826,68.77894592,0.0
15827,68.80955505,0.0
15828,68.77970886,0.0
15829,68.53892517,0.0
15830,68.69274902,0.0
15831,68.78188324,0.0
15832,68.79692841,0.0
15833,68.783638,0.0
15834,68.6555481,0.0
15835,68.54327393,0.0
15836,68.80329132,0.0
15837,68.81663513,0.0
15838,68.84524536,0.0
