,steam_flow,bias
2526,55.91145325,0
2527,56.02523422,0
2528,55.91555023,0
2529,56.12449646,0
2530,55.95439529,0
2531,56.13859177,0
2532,55.42532349,0
2533,56.00870132,0
2534,55.66506958,0
2535,55.79902267,0
2536,55.15948486,0
2537,55.35448456,0
2538,56.3141098,0
2539,56.5186615,0
2540,55.13056946,0
2541,55.38301468,0
2542,56.80023575,0
2543,56.59391785,0
2544,55.1844101,0
2545,55.4299469,0
2546,56.21962357,0
2547,56.3329277,0
2548,55.31798553,0
2549,55.40787888,0
2550,55.80690765,0
2551,56.10029602,0
2552,55.40590668,0
2553,55.1775856,0
2554,56.75780487,0
2555,55.60615158,0
2556,55.12297821,0
2557,55.31891632,0
2558,54.96622467,0
2559,56.41662979,0
2560,55.65146637,0
2561,56.3376503,0
2562,54.96356964,0
2563,54.58759689,0
2564,55.2653389,0
2565,54.7207756,0
2566,55.22087479,0
2567,55.33716202,0
2568,54.73840714,0
2569,55.44105148,0
2570,54.90590286,0
2571,55.18755341,0
2572,55.66029358,0
2573,55.08533859,0
2574,55.17766571,0
2575,55.27978516,0
2576,54.72415543,0
2577,55.48529816,0
2578,54.8085022,0
2579,54.42989731,0
2580,55.304039,0
2581,56.07379913,0
2582,55.09183502,0
2583,53.09803772,0
2584,52.6882782,0
2585,52.99863815,0
2586,53.58932877,0
2587,53.27000046,0
2588,53.04750824,0
2589,52.461483,0
2590,52.43913651,0
2591,52.94423294,0
2592,53.53059006,0
2593,52.77120209,0
2594,52.69966507,0
2595,53.05586243,0
2596,52.29568481,0
2597,52.21056366,0
2598,52.4805069,0
2599,52.56994247,0
2600,52.77962112,0
2601,53.42992401,0
2602,52.42936325,0
2603,51.96370697,0
2604,52.00165558,0
2605,52.49913788,0
2606,52.76556015,0
2607,52.70882416,0
2608,52.94514465,0
2609,52.39344406,0
2610,52.10074234,0
2611,52.27810669,0
2612,52.73222733,0
2613,52.4131012,0
2614,52.99428177,0
2615,53.26763535,0
2616,52.48309326,0
2617,53.45101166,0
2618,53.51184082,0
2619,52.2862854,0
2620,52.57394409,0
2621,52.42564392,0
2622,52.58808899,0
2623,52.79912567,0
2624,52.77498245,0
2625,53.08939743,0
2626,52.33460236,0
2627,52.63767242,0
2628,52.76231003,0
2629,51.79199982,0
2630,52.14675522,0
2631,52.8263588,0
2632,52.35726166,0
2633,52.86449051,0
2634,52.81678391,0
2635,52.59262848,0
2636,53.02950668,0
2637,52.97953033,0
2638,52.77452087,0
2639,53.12477112,0
2640,53.1586113,0
2641,52.99739075,0
2642,52.621315,0
2643,52.81669235,0
2644,53.01555252,0
2645,53.22422028,0
2646,52.54782867,0
2647,53.5898462269,1
2648,53.376394806499995,1
2649,52.8951437344,1
2650,53.629195331999995,1
2651,53.6453926818,1
2652,52.88042068,0
2653,53.25374985,0
2654,53.15684891,0
2655,53.20259476,0
2656,53.48457718,0
2657,52.91306686,0
2658,53.24039459,0
2659,53.18013763,0
2660,53.9294014,0
2661,53.56656647,0
2662,52.80051422,0
2663,52.85130692,0
2664,53.78678513,0
2665,53.45055008,0
2666,53.03728867,0
2667,53.24829865,0
2668,53.37302399,0
2669,53.70075226,0
2670,53.6546402,0
2671,53.26363754,0
2672,53.31642914,0
2673,53.45046616,0
2674,53.06800079,0
2675,53.58071899,0
2676,52.23187256,0
2677,51.96444702,0
2678,53.0923996,0
2679,50.77598953,0
2680,50.63755417,0
2681,51.23915482,0
2682,49.14218903,0
2683,49.2756958,0
2684,50.8348732,0
2685,54.21406937,0
2686,53.26174927,0
2687,54.02753448,0
2688,54.54579544,0
2689,53.94848633,0
2690,53.94955826,0
2691,53.09107971,0
2692,52.54463577,0
2693,53.82156754,0
2694,53.75346756,0
2695,53.43004608,0
2696,53.63324356,0
2697,53.62782669,0
2698,53.62246704,0
2699,53.93531036,0
2700,53.72101212,0
2701,53.51419067,0
2702,54.6296463,0
2703,53.88650513,0
2704,53.81498718,0
2705,53.48592758,0
2706,53.96854019,0
2707,53.31064606,0
2708,53.36329651,0
2709,52.42680359,0
2710,52.39582443,0
2711,53.4141655,0
2712,53.57525253,0
2713,53.6156525753,1
2714,52.7306735265,1
2715,53.3475061805,1
2716,53.9013178645,1
2717,53.7448731267,1
2718,53.48289108,0
2719,52.5427475,0
2720,52.28219986,0
2721,52.93000793,0
2722,53.24923325,0
2723,52.62882996,0
2724,53.16015625,0
2725,53.27029419,0
2726,53.56794739,0
2727,53.43525696,0
2728,52.58831787,0
2729,52.97639084,0
2730,53.49482727,0
2731,52.89584732,0
2732,53.08618546,0
2733,52.82276535,0
2734,52.57357025,0
2735,52.78963089,0
2736,52.99219894,0
2737,53.82404327,0
2738,54.04737473,0
2739,53.98843384,0
2740,52.58958817,0
2741,52.89576721,0
2742,53.95554352,0
2743,53.47954941,0
2744,53.28175354,0
2745,53.40630722,0
2746,53.45716858,0
2747,53.65841675,0
2748,53.50059128,0
2749,53.41297913,0
2750,52.9023819,0
2751,53.04911423,0
2752,53.27706528,0
2753,53.35155106,0
2754,52.57256699,0
2755,53.0291481,0
2756,52.70532608,0
2757,53.01934814,0
2758,52.43993378,0
2759,52.53865814,0
2760,53.15816116,0
2761,53.04124451,0
2762,52.92858505,0
2763,52.98835754,0
2764,52.9978981,0
2765,53.59565353,0
2766,53.61802292,0
2767,54.04621887,0
2768,53.44281769,0
2769,53.47197723,0
2770,53.20803452,0
2771,53.62784195,0
2772,54.195879365,1
2773,53.740819926,1
2774,53.725373874800006,1
2775,53.8224385815,1
2776,53.9245543689,1
2777,53.01620865,0
2778,53.42624283,0
2779,53.46446228,0
2780,53.38244247,0
2781,52.64848328,0
2782,52.3647728,0
2783,52.41136932,0
2784,53.70932007,0
2785,53.313591,0
2786,53.49762344,0
2787,53.46546555,0
2788,53.00546265,0
2789,52.97769547,0
2790,53.21707535,0
2791,53.65216064,0
2792,53.07283401,0
2793,53.84955597,0
2794,54.02824783,0
2795,53.2407074,0
2796,53.37934875,0
2797,53.55031586,0
2798,53.989254,0
2799,53.46722794,0
2800,53.37322617,0
2801,53.51992035,0
2802,53.3260231,0
2803,53.74697876,0
2804,52.97663498,0
2805,53.17478943,0
2806,53.11597824,0
2807,52.72314453,0
2808,53.12670135,0
2809,54.32761765,0
2810,54.01088333,0
2811,53.49142838,0
2812,53.93853378,0
2813,52.29367828,0
2814,52.1531868,0
2815,52.3581543,0
2816,50.0939827,0
2817,49.87511444,0
2818,48.91769791,0
2819,52.401577,0
2820,53.34336472,0
2821,52.31559372,0
2822,52.3286438,0
2823,52.77934647,0
2824,51.61516571,0
2825,51.66165924,0
2826,51.56653595,0
2827,51.7190361,0
2828,55.15932846,0
2829,55.10825348,0
2830,54.50026321,0
2831,55.57622147,0
2832,56.58032227,0
2833,56.66356277,0
2834,56.33218002,0
2835,57.23395157,0
2836,57.93291092,0
2837,57.04541779,0
2838,55.93032455,0
2839,54.42638016,0
2840,55.61581421,0
2841,57.3290863,0
2842,55.46641541,0
2843,55.79409409,0
2844,58.4432548476,1
2845,56.689521066800005,1
2846,55.7938619245,1
2847,57.1606545649,1
2848,57.246326411,1
2849,56.25339508,0
2850,54.62901688,0
2851,54.15483093,0
2852,54.82513046,0
2853,56.45622253,0
2854,56.64191818,0
2855,56.51869202,0
2856,54.48735046,0
2857,54.87360764,0
2858,56.68139648,0
2859,56.20930862,0
2860,55.66672516,0
2861,55.91261292,0
2862,54.65506363,0
2863,54.81655121,0
2864,55.18418884,0
2865,54.91409302,0
2866,54.66550446,0
2867,54.62086868,0
2868,54.91031265,0
2869,55.03258896,0
2870,54.98249054,0
2871,55.3911438,0
2872,54.24322128,0
2873,54.87410355,0
2874,55.55861282,0
2875,54.72581863,0
2876,55.64186478,0
2877,54.46825027,0
2878,54.66716003,0
2879,55.58248138,0
2880,55.59498978,0
2881,54.72779846,0
2882,55.21094513,0
2883,55.87358093,0
2884,55.20321655,0
2885,54.70864105,0
2886,54.56638718,0
2887,55.53680038,0
2888,54.48062515,0
2889,54.84729004,0
2890,55.82872391,0
2891,56.46503448,0
2892,57.37735748,0
2893,57.45611191,0
2894,56.70632935,0
2895,56.90652847,0
2896,57.32124329,0
2897,58.19958115,0
2898,58.11591339,0
2899,57.71655655,0
2900,58.24690247,0
2901,58.15732574,0
2902,57.31993866,0
2903,57.80371475,0
2904,58.4218483,0
2905,57.91891479,0
2906,57.27705383,0
2907,58.44419479,0
2908,58.53097916,0
2909,57.56474304,0
2910,57.54720306,0
2911,58.58428574,0
2912,57.9800415,0
2913,57.81227875,0
2914,58.18227386,0
2915,58.07585907,0
2916,57.21926117,0
2917,57.17199707,0
2918,57.99963379,0
2919,57.99905777,0
2920,57.7693367,0
2921,57.98503876,0
2922,57.519104,0
2923,57.4564743,0
2924,58.26161575,0
2925,58.30681992,0
2926,57.90690994,0
2927,57.3375206,0
2928,57.90593719,0
2929,58.4697876,0
2930,58.10962296,0
2931,57.70046234,0
2932,57.4391861,0
2933,57.96546173,0
2934,59.01639557,0
2935,58.2809639,0
2936,57.11014557,0
2937,58.18962479,0
2938,58.29654312,0
2939,58.17927933,0
2940,57.45499802,0
2941,57.65311432,0
2942,58.52516937,0
2943,58.11962509,0
2944,58.187175559100005,1
2945,58.6543252132,1
2946,58.0662771653,1
2947,58.3445719492,1
2948,58.4771829999,1
2949,57.79309845,0
2950,58.15853882,0
2951,58.12656784,0
2952,57.06055832,0
2953,56.99144745,0
2954,57.7727356,0
2955,57.67845154,0
2956,57.14045334,0
2957,57.05987167,0
2958,57.64834213,0
2959,57.15542984,0
2960,56.94187927,0
2961,57.84353638,0
2962,57.30866623,0
2963,57.31322479,0
2964,57.80727768,0
2965,56.88903427,0
2966,56.29908752,0
2967,56.50851059,0
2968,57.22393417,0
2969,56.76098633,0
2970,57.27108765,0
2971,57.5655098,0
2972,56.78947449,0
2973,57.08361816,0
2974,57.5173111,0
2975,57.70808411,0
2976,57.98073578,0
2977,57.08514786,0
2978,56.98544312,0
2979,57.71123886,0
2980,57.37425232,0
2981,57.31150436,0
2982,58.38845825,0
2983,59.19281006,0
2984,58.39522171,0
2985,57.5902977,0
2986,58.33678818,0
2987,58.57594681,0
2988,58.07379913,0
2989,58.3740387,0
2990,59.20830917,0
2991,58.55119705,0
2992,57.82762909,0
2993,57.78767395,0
2994,58.98145676,0
2995,58.38308334,0
2996,57.8680687,0
2997,58.23829651,0
2998,58.54878235,0
2999,58.54361725,0
3000,58.28263092,0
3001,57.72584915,0
3002,57.98988724,0
3003,58.61478806,0
3004,59.15968704,0
3005,58.7781601,0
3006,57.7271843,0
3007,57.40319061,0
3008,58.15352249,0
3009,58.52271652,0
3010,57.88801575,0
3011,58.1078949,0
3012,58.62189102,0
3013,57.9384613,0
3014,57.9018898,0
3015,58.44897842,0
3016,58.70814514,0
3017,57.94893646,0
3018,57.39997864,0
3019,57.37359619,0
3020,58.58372498,0
3021,58.67559433,0
3022,57.39329529,0
3023,57.80582428,0
3024,57.86791992,0
3025,58.47554016,0
3026,57.7508049,0
3027,57.47294235,0
3028,57.67162323,0
3029,57.62185669,0
3030,58.19447327,0
3031,58.44752884,0
3032,57.64263916,0
3033,57.94111252,0
3034,58.1182251,0
3035,57.72865295,0
3036,58.00127792,0
3037,58.25769043,0
3038,58.21395493,0
3039,57.97962952,0
3040,57.68886566,0
3041,57.48465347,0
3042,57.81608963,0
3043,57.17774582,0
3044,57.6244545,0
3045,57.93074417,0
3046,58.6960907,0
3047,58.13131714,0
3048,58.09957504,0
3049,58.44826126,0
3050,57.27173615,0
3051,57.21231461,0
3052,56.96976471,0
3053,57.54592514,0
3054,57.44973755,0
3055,58.05330276,0
3056,57.02339554,0
3057,57.19424057,0
3058,57.85237503,0
3059,57.14622498,0
3060,56.7311554,0
3061,57.2740097,0
3062,57.87334824,0
3063,57.7366066,0
3064,57.27627945,0
3065,56.95575333,0
3066,56.9208374,0
3067,58.182621,0
3068,57.63821793,0
3069,57.83153534,0
3070,57.45057678,0
3071,56.9621315,0
3072,56.78962708,0
3073,57.3158989,0
3074,56.90838623,0
3075,57.71686172,0
3076,56.46607971,0
3077,56.99524307,0
3078,57.26623917,0
3079,56.51829147,0
3080,57.72583008,0
3081,57.67237473,0
3082,57.3957204398,1
3083,57.4855918861,1
3084,58.4489455007,1
3085,57.6108632668,1
3086,58.1218698479,1
3087,57.507164,0
3088,58.09739304,0
3089,57.94018555,0
3090,56.91783142,0
3091,56.99821091,0
3092,57.92223358,0
3093,56.87923813,0
3094,57.4896698,0
3095,56.85484314,0
3096,57.53918076,0
3097,56.92987823,0
3098,57.8095932,0
3099,56.8070488,0
3100,56.99972916,0
3101,58.09925842,0
3102,57.92381287,0
3103,56.75156784,0
3104,56.90777206,0
3105,57.61381912,0
3106,57.57770538,0
3107,57.54835129,0
3108,56.62820435,0
3109,55.87484741,0
3110,55.8752327,0
3111,54.92046356,0
3112,55.4606514,0
3113,56.06267166,0
3114,55.01447678,0
3115,54.846241,0
3116,55.88575363,0
3117,55.35955429,0
3118,56.87689972,0
3119,55.19682312,0
3120,55.49995804,0
3121,57.0183343539,1
3122,56.7594810095,1
3123,56.4353874625,1
3124,57.3025124383,1
3125,57.222103581,1
3126,55.49855042,0
3127,56.20226288,0
3128,56.61501694,0
3129,55.26232147,0
3130,56.12614822,0
3131,56.83671951,0
3132,56.43840408,0
3133,56.48052597,0
3134,54.92052841,0
3135,55.33402252,0
3136,55.62885666,0
3137,55.3307991,0
3138,55.59083557,0
3139,55.65522766,0
3140,55.19016647,0
3141,55.36957169,0
3142,55.1815033,0
3143,55.37636185,0
3144,55.47353363,0
3145,54.90477371,0
3146,55.33156967,0
3147,54.87086487,0
3148,54.86922836,0
3149,56.10323715,0
3150,54.92816162,0
3151,54.48999405,0
3152,55.11248779,0
3153,55.48968887,0
3154,54.79625702,0
3155,55.60440826,0
3156,55.65712738,0
3157,55.13708496,0
3158,55.65062332,0
3159,54.74702835,0
3160,55.15054703,0
3161,55.58582687,0
3162,54.97269058,0
3163,54.72469711,0
3164,55.1595459,0
3165,54.58050156,0
3166,55.11572647,0
3167,54.35012817,0
3168,54.76608276,0
3169,55.79753494,0
3170,55.54746246,0
3171,54.40650558,0
3172,54.72193527,0
3173,55.09468079,0
3174,54.40113449,0
3175,54.63374329,0
3176,54.77521896,0
3177,54.53318787,0
3178,54.81646729,0
3179,55.16874695,0
3180,54.62376785,0
3181,54.45127106,0
3182,54.65872955,0
3183,54.88436127,0
3184,54.37768173,0
3185,54.19620132,0
3186,54.94633865,0
3187,54.88607788,0
3188,54.67688751,0
3189,54.05338669,0
3190,53.75091934,0
3191,54.35240936,0
3192,54.69863892,0
3193,54.66407394,0
3194,54.47704315,0
3195,54.13301086,0
3196,54.28684998,0
3197,55.12226868,0
3198,54.99503708,0
3199,53.92787552,0
3200,53.76120758,0
3201,55.31433105,0
3202,54.68707275,0
3203,54.03154755,0
3204,54.68576813,0
3205,54.9144516,0
3206,55.48958969,0
3207,54.60211563,0
3208,54.75914383,0
3209,54.98387527,0
3210,54.72937012,0
3211,54.611763,0
3212,54.62787628,0
3213,54.95817184,0
3214,55.58639145,0
3215,54.36330414,0
3216,54.40431976,0
3217,54.40793228,0
3218,54.9239769,0
3219,54.80684662,0
3220,55.12347412,0
3221,55.10809708,0
3222,54.51453781,0
3223,54.79426956,0
3224,54.9555397,0
3225,54.80139923,0
3226,54.9044342,0
3227,54.51317215,0
3228,54.15219498,0
3229,54.58281326,0
3230,54.95314026,0
3231,54.68678665,0
3232,54.10144043,0
3233,54.02815247,0
3234,54.30977631,0
3235,54.03220367,0
3236,54.00164795,0
3237,54.591259,0
3238,54.12428284,0
3239,54.48222733,0
3240,54.65946198,0
3241,54.9355011,0
3242,54.82527542,0
3243,54.38578796,0
3244,54.86815643,0
3245,54.98985672,0
3246,54.9701004,0
3247,55.14659882,0
3248,54.41246414,0
3249,54.39113235,0
3250,55.17201614,0
3251,55.4000858313,1
3252,54.780741115400005,1
3253,55.30673141010001,1
3254,55.527299038,1
3255,55.7578262759,1
3256,54.43194962,0
3257,54.77485275,0
3258,54.95280457,0
3259,55.21489334,0
3260,55.00567245,0
3261,54.63222885,0
3262,54.06734085,0
3263,54.66388702,0
3264,54.85797882,0
3265,54.9667511,0
3266,54.74147415,0
3267,54.46778488,0
3268,54.70424652,0
3269,55.16501617,0
3270,55.10126877,0
3271,54.84366226,0
3272,54.98154068,0
3273,54.98829651,0
3274,54.64254761,0
3275,54.5959549,0
3276,54.72282028,0
3277,54.61248398,0
3278,54.05858231,0
3279,54.6211853,0
3280,54.8731842,0
3281,54.94769669,0
3282,54.85733032,0
3283,54.65830994,0
3284,54.60839844,0
3285,55.30830002,0
3286,54.12389755,0
3287,54.48920822,0
3288,55.33223724,0
3289,54.97291183,0
3290,54.73834229,0
3291,54.63203049,0
3292,54.34896088,0
3293,54.63978195,0
3294,54.99067307,0
3295,54.76125717,0
3296,54.21933746,0
3297,54.06291199,0
3298,54.72034836,0
3299,54.7208252,0
3300,55.16311264,0
3301,54.1089592,0
3302,53.81199646,0
3303,54.48849106,0
3304,54.53625107,0
3305,54.19264221,0
3306,53.97766495,0
3307,53.97518921,0
3308,55.05421448,0
3309,54.93785477,0
3310,55.72922516,0
3311,54.6831131,0
3312,54.5334549,0
3313,54.14398575,0
3314,54.62686539,0
3315,55.05079269,0
3316,54.94697952,0
3317,54.88842773,0
3318,54.12519836,0
3319,54.59933853,0
3320,55.36616516,0
3321,54.85101318,0
3322,54.31788254,0
3323,54.40630341,0
3324,55.08522797,0
3325,55.29790878,0
3326,54.48410034,0
3327,53.92753983,0
3328,54.663517,0
3329,55.05168533,0
3330,54.49661636,0
3331,54.1700325,0
3332,53.88026047,0
3333,54.58459854,0
3334,55.0434494,0
3335,54.85351181,0
3336,54.48652649,0
3337,54.37059021,0
3338,54.86738968,0
3339,54.63724136,0
3340,54.91095734,0
3341,55.01031494,0
3342,55.15402603,0
3343,55.01019287,0
3344,54.45357513,0
3345,54.60377502,0
3346,54.95741653,0
3347,54.51446915,0
3348,55.299661450500004,1
3349,55.4518873173,1
3350,55.3480377538,1
3351,55.4377281172,1
3352,55.7944167377,1
3353,54.69204712,0
3354,54.13862991,0
3355,54.40146255,0
3356,54.85325623,0
3357,54.80761337,0
3358,54.69334412,0
3359,54.72062683,0
3360,54.22757721,0
3361,54.84568787,0
3362,54.81476212,0
3363,54.61980057,0
3364,54.20866013,0
3365,54.4066658,0
3366,54.95121384,0
3367,55.28407669,0
3368,54.55072403,0
3369,54.59650803,0
3370,54.81903458,0
3371,54.0899086,0
3372,54.53422165,0
3373,55.15048218,0
3374,54.47223663,0
3375,54.55811691,0
3376,54.80540848,0
3377,54.6890564,0
3378,55.11840439,0
3379,54.59044266,0
3380,54.0945816,0
3381,53.33409882,0
3382,53.11993408,0
3383,54.95555115,0
3384,55.79662704,0
3385,54.68059921,0
3386,54.76530457,0
3387,54.33877945,0
3388,54.08990097,0
3389,53.88566589,0
3390,53.98186493,0
3391,53.82172394,0
3392,54.61717987,0
3393,54.68059158,0
3394,53.65995789,0
3395,53.26082993,0
3396,53.89607239,0
3397,54.23159409,0
3398,53.94623184,0
3399,54.35083389,0
3400,54.32863235,0
3401,53.77012634,0
3402,54.25215912,0
3403,53.97665024,0
3404,54.21994019,0
3405,53.88024902,0
3406,54.0809288,0
3407,53.7911911,0
3408,54.40476608,0
3409,54.30455017,0
3410,54.55376053,0
3411,53.87247467,0
3412,54.0530777,0
3413,54.19127655,0
3414,53.66883469,0
3415,53.25870514,0
3416,53.76553345,0
3417,54.05170822,0
3418,54.38257599,0
3419,54.39974594,0
3420,54.25366211,0
3421,53.65069199,0
3422,53.89960098,0
3423,54.21618271,0
3424,54.26415634,0
3425,54.29395676,0
3426,53.81758499,0
3427,54.34297943,0
3428,54.63131332,0
3429,54.39039993,0
3430,53.79299545,0
3431,53.73891449,0
3432,53.91552353,0
3433,54.17251968,0
3434,55.04590225,0
3435,54.59498596,0
3436,54.03806686,0
3437,53.58882523,0
3438,54.22940445,0
3439,54.36777496,0
3440,54.40575027,0
3441,54.14934921,0
3442,54.18246078,0
3443,54.08700562,0
3444,54.42211533,0
3445,54.32411957,0
3446,54.07135773,0
3447,53.96503448,0
3448,54.4766476793,1
3449,54.8745039402,1
3450,54.695739666899996,1
3451,54.7736981228,1
3452,54.4143471928,1
3453,54.02577209,0
3454,53.46339417,0
3455,53.98540115,0
3456,54.31085968,0
3457,54.38995361,0
3458,54.42269516,0
3459,54.13010025,0
3460,54.58283997,0
3461,54.44338989,0
3462,54.0416069,0
3463,54.38276672,0
3464,53.97613525,0
3465,54.19432068,0
3466,54.27334213,0
3467,54.43320465,0
3468,54.40010834,0
3469,54.4447937,0
3470,54.43535233,0
3471,54.67588425,0
3472,54.34528732,0
3473,54.10042572,0
3474,54.20683289,0
3475,54.28898239,0
3476,53.96028519,0
3477,53.96829987,0
3478,54.60274124,0
3479,54.55233002,0
3480,55.05797958,0
3481,54.09652328,0
3482,53.73009872,0
3483,54.38524246,0
3484,54.99123764,0
3485,55.18894577,0
3486,54.42146683,0
3487,53.87425995,0
3488,52.5526886,0
3489,51.87944412,0
3490,51.79429626,0
3491,49.23118973,0
3492,49.95656586,0
3493,51.22384644,0
3494,49.89822769,0
3495,48.81217575,0
3496,51.34954071,0
3497,49.45304871,0
3498,49.25821686,0
3499,53.30085373,0
3500,55.58413315,0
3501,56.37273026,0
3502,55.97277451,0
3503,55.77330399,0
3504,55.82345581,0
3505,56.05717087,0
3506,57.30217743,0
3507,56.9225769,0
3508,56.63476563,0
3509,57.51636505,0
3510,57.19906235,0
3511,55.98334503,0
3512,55.91904068,0
3513,56.38555527,0
3514,57.58195114,0
3515,56.16057587,0
3516,57.26798248,0
3517,55.96506882,0
3518,55.64305496,0
3519,55.82570648,0
3520,55.96654892,0
3521,55.99253082,0
3522,54.6800499,0
3523,53.83146286,0
3524,54.49822617,0
3525,54.45759583,0
3526,54.55505753,0
3527,53.82790375,0
3528,53.31870651,0
3529,53.86011887,0
3530,54.10663986,0
3531,54.7833519,0
3532,54.54313278,0
3533,54.45303345,0
3534,54.16067886,0
3535,53.95842361,0
3536,54.65390015,0
3537,54.58026505,0
3538,54.32307053,0
3539,53.92193222,0
3540,54.3118515,0
3541,55.10562515,0
3542,54.9493762603,1
3543,54.475642093000005,1
3544,54.497009966099995,1
3545,54.487782404099995,1
3546,54.688388442500006,1
3547,54.757061,0
3548,53.99590302,0
3549,53.69057846,0
3550,54.20532608,0
3551,54.93610764,0
3552,54.85755539,0
3553,54.53007889,0
3554,53.54786301,0
3555,53.8289032,0
3556,54.21063995,0
3557,54.66328812,0
3558,53.9526329,0
3559,53.84357071,0
3560,54.73184967,0
3561,54.96620941,0
3562,54.3170433,0
3563,53.75310135,0
3564,54.12243652,0
3565,54.79584122,0
3566,54.61139679,0
3567,53.99269867,0
3568,53.80998993,0
3569,54.59677887,0
3570,54.87151337,0
3571,54.03149414,0
3572,53.88464737,0
3573,54.14960861,0
3574,54.14426041,0
3575,54.47717285,0
3576,53.65975952,0
3577,53.87656021,0
3578,53.92090607,0
3579,54.13329315,0
3580,54.15538406,0
3581,54.46038055,0
3582,53.93309021,0
3583,53.90460968,0
3584,54.62146759,0
3585,53.88188934,0
3586,53.93327713,0
3587,53.22485733,0
3588,53.09767532,0
3589,54.1163559,0
3590,54.3805809,0
3591,54.362957,0
3592,53.94946289,0
3593,54.37025833,0
3594,54.54204941,0
3595,54.35643387,0
3596,54.08208847,0
3597,53.64315796,0
3598,54.13727188,0
3599,54.26691055,0
3600,54.43628311,0
3601,54.44157791,0
3602,53.84632492,0
3603,53.19226837,0
3604,53.75632477,0
3605,53.75188446,0
3606,52.92781448,0
3607,53.00356293,0
3608,53.20145416,0
3609,53.42065048,0
3610,52.82151794,0
3611,53.1220665,0
3612,52.81888962,0
3613,52.6764946,0
3614,52.99548721,0
3615,52.65455246,0
3616,52.66957855,0
3617,52.25082779,0
3618,53.17017365,0
3619,53.50396729,0
3620,53.71685791,0
3621,52.84705734,0
3622,53.28378677,0
3623,52.8710022,0
3624,53.78912354,0
3625,53.23448563,0
3626,52.37535858,0
3627,53.31101608,0
3628,53.47603226,0
3629,53.00323868,0
3630,53.6639061,0
3631,53.51710892,0
3632,52.79519653,0
3633,52.51863861,0
3634,53.00949478,0
3635,52.61842346,0
3636,53.07843781,0
3637,52.75047302,0
3638,53.36761093,0
3639,53.11628723,0
3640,52.95084763,0
3641,52.82184982,0
3642,52.58180237,0
3643,53.26093674,0
3644,52.71960449,0
3645,53.25759506,0
3646,52.833992,0
3647,52.96527481,0
3648,53.18389893,0
3649,53.0302124,0
3650,53.44264984,0
3651,52.53868866,0
3652,52.86644363,0
3653,53.29510498,0
3654,53.29688263,0
3655,52.78186798,0
3656,52.67380142,0
3657,52.87290573,0
3658,52.07569885,0
3659,52.36450577,0
3660,53.92393112,0
3661,53.74373245,0
3662,52.92572403,0
3663,52.05303955,0
3664,52.62257004,0
3665,53.19740295,0
3666,52.787323,0
3667,52.47465897,0
3668,52.54827881,0
3669,52.75635147,0
3670,53.49209213,0
3671,53.07223511,0
3672,53.25597382,0
3673,53.43387222,0
3674,53.07535934,0
3675,53.54214478,0
3676,52.53382874,0
3677,52.51872253,0
3678,52.7059021,0
3679,52.1206665,0
3680,52.4429245,0
3681,52.56619263,0
3682,52.42860794,0
3683,52.10591125,0
3684,52.01556396,0
3685,52.37606049,0
3686,52.46536255,0
3687,51.95542145,0
3688,52.747668422800004,1
3689,52.804235876599996,1
3690,52.931241033400006,1
3691,52.9419211168,1
3692,52.3058627694,1
3693,51.94977188,0
3694,54.70029831,0
3695,55.21916962,0
3696,54.83039093,0
3697,54.15545273,0
3698,54.89741516,0
3699,55.29515457,0
3700,54.24077988,0
3701,52.41481781,0
3702,53.49043274,0
3703,56.1164093,0
3704,54.58377838,0
3705,54.72006226,0
3706,53.9638176,0
3707,54.66450882,0
3708,54.52732468,0
3709,53.56180191,0
3710,53.44474792,0
3711,54.1338768,0
3712,53.84079742,0
3713,53.87015152,0
3714,54.63063812,0
3715,54.05069733,0
3716,53.65865707,0
3717,53.41939545,0
3718,53.8015213,0
3719,53.69946289,0
3720,54.19890594,0
3721,54.70069885,0
3722,54.83039474,0
3723,55.15393448,0
3724,54.14013672,0
3725,54.57575226,0
3726,54.44052505,0
3727,54.18697357,0
3728,54.48831177,0
3729,54.26479721,0
3730,54.29315948,0
3731,54.68590546,0
3732,54.47461319,0
3733,54.61397934,0
3734,54.58771133,0
3735,54.40247726,0
3736,54.46415329,0
3737,54.45666504,0
3738,54.44753265,0
3739,54.57943726,0
3740,54.1133728,0
3741,54.40740585,0
3742,54.10639572,0
3743,54.08731461,0
3744,53.87227249,0
3745,53.98557663,0
3746,53.77217484,0
3747,54.5573349,0
3748,53.98574829,0
3749,53.81883621,0
3750,54.04730606,0
3751,53.82730103,0
3752,54.05830383,0
3753,54.47541428,0
3754,54.50452423,0
3755,54.64008331,0
3756,54.21804428,0
3757,54.36414337,0
3758,54.26334,0
3759,54.57715225,0
3760,55.42274857,0
3761,56.22210693,0
3762,55.00267029,0
3763,56.20248032,0
3764,55.55307007,0
3765,55.01758957,0
3766,55.56149673,0
3767,55.02358246,0
3768,55.40504456,0
3769,55.98763275,0
3770,56.40108109,0
3771,56.40592957,0
3772,56.764534,0
3773,55.91869354,0
3774,56.15312576,0
3775,55.17105865,0
3776,55.31970978,0
3777,56.37896347,0
3778,55.43027496,0
3779,56.75214386,0
3780,56.4536114076,1
3781,56.692707364300006,1
3782,56.509196394,1
3783,56.7696255505,1
3784,55.8719706381,1
3785,54.99690247,0
3786,55.48009491,0
3787,56.07143021,0
3788,56.04330826,0
3789,55.41982651,0
3790,55.72898483,0
3791,55.64463425,0
