,steam_temperature,drift
12406,436.0372314,0
12407,436.6603394,0
12408,437.139679,0
12409,436.4118042,0
12410,436.8624573,0
12411,437.619812,0
12412,436.8881531,0
12413,436.8137817,0
12414,437.6822815,0
12415,437.106842,0
12416,436.1715393,0
12417,436.7403564,0
12418,436.3809814,0
12419,435.2738953,0
12420,435.8056641,0
12421,435.9940796,0
12422,435.4888916,0
12423,436.1169434,0
12424,436.8040771,0
12425,436.3990173,0
12426,436.7232361,0
12427,437.3858948,0
12428,437.0144958,0
12429,436.4302673,0
12430,436.6882324,0
12431,436.3274536,0
12432,435.1001282,0
12433,436.4969177,0
12434,437.307312,0
12435,436.9468994,0
12436,436.7996216,0
12437,436.3196411,0
12438,435.8646851,0
12439,436.8387756,0
12440,437.6872864,0
12441,437.368866,0
12442,436.9569092,0
12443,437.390686,0
12444,437.1804199,0
12445,436.5726013,0
12446,437.1685791,0
12447,437.1347351,0
12448,435.8629761,0
12449,435.2171936,0
12450,435.5360718,0
12451,435.7503052,0
12452,436.2742615,0
12453,437.350708,0
12454,436.8913879,0
12455,435.2140503,0
12456,434.6213074,0
12457,435.0108032,0
12458,435.0477905,0
12459,435.7834167,0
12460,435.894104,0
12461,435.0136719,0
12462,434.6476135,0
12463,434.551239,0
12464,434.3737488,0
12465,435.0748596,0
12466,436.634491,0
12467,436.9208984,0
12468,435.9969482,0
12469,435.8214111,0
12470,435.6703186,0
12471,435.03302,0
12472,435.6667786,0
12473,436.6864624,0
12474,435.7677612,0
12475,434.7935181,0
12476,434.8206787,0
12477,434.8772278,0
12478,434.9984436,0
12479,435.7037354,0
12480,436.3406677,0
12481,436.4760742,0
12482,436.9877319,0
12483,439.49544339449994,1
12484,441.09139311599995,1
12485,442.61028306599985,1
12486,444.4190240099998,1
12487,446.2233711574998,1
12488,434.8084717,0
12489,434.8805237,0
12490,435.3429565,0
12491,435.2092285,0
12492,435.3257446,0
12493,436.29953,0
12494,436.2819519,0
12495,435.1435852,0
12496,434.2849121,0
12497,435.1487427,0
12498,435.6569214,0
12499,435.4681702,0
12500,434.8650818,0
12501,434.5465698,0
12502,434.7452698,0
12503,435.2677002,0
12504,436.4056396,0
12505,437.2620544,0
12506,436.7642517,0
12507,435.3792114,0
12508,434.9909058,0
12509,434.9418335,0
12510,434.5867615,0
12511,434.9023438,0
12512,435.2663574,0
12513,434.9557495,0
12514,434.3875732,0
12515,434.9391785,0
12516,434.4614563,0
12517,433.5994263,0
12518,433.7490234,0
12519,433.8598022,0
12520,432.7988586,0
12521,433.1922913,0
12522,433.9437866,0
12523,433.3386536,0
12524,432.8021851,0
12525,432.9773254,0
12526,432.6487732,0
12527,432.9729919,0
12528,433.5585632,0
12529,433.2382202,0
12530,433.0810852,0
12531,433.7360229,0
12532,434.514679,0
12533,434.8521729,0
12534,435.9134521,0
12535,435.811615,0
12536,435.2232056,0
12537,435.5565491,0
12538,435.8577271,0
12539,435.4529419,0
12540,435.7321777,0
12541,436.3361816,0
12542,435.6018066,0
12543,435.0379639,0
12544,435.1195679,0
12545,435.3318787,0
12546,435.2744751,0
12547,436.1338501,0
12548,436.0571899,0
12549,434.6748352,0
12550,434.9307861,0
12551,435.5348816,0
12552,434.6929321,0
12553,434.3560486,0
12554,434.8526611,0
12555,434.8893738,0
12556,435.4268799,0
12557,435.938385,0
12558,435.3103333,0
12559,437.27440203749995,1
12560,440.7280545039999,1
12561,442.95116665449984,1
12562,443.67344786999985,1
12563,446.01510540499976,1
12564,435.5917358,0
12565,435.084198,0
12566,435.3616638,0
12567,435.8369141,0
12568,435.1713562,0
12569,435.7092285,0
12570,436.2064819,0
12571,435.8538513,0
12572,435.540802,0
12573,436.3566284,0
12574,436.5247192,0
12575,436.0667725,0
12576,436.6393127,0
12577,436.9882813,0
12578,435.8995972,0
12579,435.5392151,0
12580,435.5588989,0
12581,435.3893433,0
12582,435.8580322,0
12583,436.3022766,0
12584,435.8219604,0
12585,436.2962036,0
12586,437.2133789,0
12587,436.9153748,0
12588,436.5768433,0
12589,436.6738892,0
12590,436.5631409,0
12591,435.7159424,0
12592,436.2328491,0
12593,436.3865356,0
12594,435.7911987,0
12595,436.6100159,0
12596,437.0449829,0
12597,435.8630981,0
12598,435.7688599,0
12599,436.1210938,0
12600,435.7258301,0
12601,435.6934204,0
12602,436.8382263,0
12603,436.5917664,0
12604,436.2150879,0
12605,436.4388123,0
12606,436.0431519,0
12607,435.4714966,0
12608,436.1702576,0
12609,435.9161987,0
12610,435.352417,0
12611,436.2043152,0
12612,436.4776917,0
12613,435.5294189,0
12614,436.0299072,0
12615,437.21875,0
12616,436.3296204,0
12617,435.799408,0
12618,435.9144287,0
12619,434.6634521,0
12620,433.2088623,0
12621,433.409668,0
12622,434.0408325,0
12623,434.1835632,0
12624,434.0821533,0
12625,436.004626446,1
12626,437.9198858539999,1
12627,441.07880021449984,1
12628,444.0581580059998,1
12629,445.69898453999974,1
12630,435.0454102,0
12631,435.2974854,0
12632,434.268219,0
12633,433.943634,0
12634,434.6671753,0
12635,434.9717712,0
12636,434.7954712,0
12637,435.4345398,0
12638,435.1994019,0
12639,434.0016174,0
12640,433.8485413,0
12641,434.1629639,0
12642,433.2783203,0
12643,433.3197632,0
12644,434.4090881,0
12645,433.7318115,0
12646,432.894165,0
12647,433.2513428,0
12648,432.4457703,0
12649,432.0537415,0
12650,433.1114502,0
12651,433.1994629,0
12652,432.3782959,0
12653,432.4622192,0
12654,432.5004883,0
12655,431.7737427,0
12656,432.723999,0
12657,433.8964844,0
12658,434.3471985,0
12659,435.3125305,0
12660,436.359314,0
12661,435.9778137,0
12662,435.6628418,0
12663,436.0628052,0
12664,435.6785889,0
12665,435.5673523,0
12666,435.9333191,0
12667,435.2560425,0
12668,434.5569153,0
12669,435.38797,0
12670,435.8041687,0
12671,434.9459229,0
12672,435.0307617,0
12673,435.3925171,0
12674,436.90412114399993,1
12675,438.7812584959999,1
12676,442.24598200649984,1
12677,444.3655462259998,1
12678,446.1966888699997,1
12679,436.0282288,0
12680,435.6790771,0
12681,435.1001282,0
12682,435.3817139,0
12683,435.1517639,0
12684,434.7783813,0
12685,435.6218567,0
12686,435.8431702,0
12687,434.8002625,0
12688,434.6716309,0
12689,434.6691284,0
12690,434.4143677,0
12691,434.9356689,0
12692,435.621521,0
12693,434.9530334,0
12694,435.3209839,0
12695,436.6683655,0
12696,436.2836914,0
12697,434.9725952,0
12698,435.4185181,0
12699,435.526947,0
12700,435.1320801,0
12701,435.1771851,0
12702,434.53125,0
12703,433.5165405,0
12704,434.4002991,0
12705,435.2009888,0
12706,435.0413513,0
12707,434.6555176,0
12708,434.4679565,0
12709,434.0900574,0
12710,433.9869995,0
12711,434.663269,0
12712,434.2869568,0
12713,433.5483093,0
12714,434.3222351,0
12715,434.633728,0
12716,434.471283,0
12717,434.787323,0
12718,434.2699585,0
12719,433.4307861,0
12720,434.5397949,0
12721,435.156189,0
12722,434.5882568,0
12723,434.8796082,0
12724,434.9815369,0
12725,434.2564087,0
12726,433.9106445,0
12727,433.856781,0
12728,433.1369324,0
12729,432.3570862,0
12730,432.3904724,0
12731,432.0643005,0
12732,432.1979065,0
12733,433.486145,0
12734,433.8700562,0
12735,433.5343018,0
12736,434.3941956,0
12737,434.2987671,0
12738,432.8504028,0
12739,433.3864746,0
12740,433.9632263,0
12741,433.4008484,0
12742,433.9352112,0
12743,434.5321655,0
12744,434.361084,0
12745,434.5413513,0
12746,434.6487732,0
12747,433.5120544,0
12748,432.2850342,0
12749,432.3872681,0
12750,432.4042053,0
12751,433.0371399,0
12752,434.4172974,0
12753,434.5740967,0
12754,433.7530518,0
12755,433.8449402,0
12756,433.9725952,0
12757,433.3904724,0
12758,433.4285889,0
12759,433.2302856,0
12760,432.4661865,0
12761,432.9355774,0
12762,433.6825256,0
12763,433.1524658,0
12764,433.1248474,0
12765,434.1671143,0
12766,434.1210632,0
12767,433.7446899,0
12768,433.8896484,0
12769,433.2423401,0
12770,432.742157,0
12771,433.8589783,0
12772,433.8343506,0
12773,432.6288147,0
12774,432.4644775,0
12775,432.1283569,0
12776,431.0412903,0
12777,430.7349548,0
12778,430.8131714,0
12779,430.2483215,0
12780,430.6307678,0
12781,431.6384277,0
12782,431.1724243,0
12783,430.8045349,0
12784,431.4252014,0
12785,430.7296753,0
12786,429.9208679,0
12787,430.0917053,0
12788,429.7707825,0
12789,429.6617432,0
12790,430.9234314,0
12791,430.9193726,0
12792,429.5920105,0
12793,429.4405518,0
12794,429.7026672,0
12795,429.1901245,0
12796,429.5036621,0
12797,430.6054993,0
12798,430.9888,0
12799,431.3301086,0
12800,431.7956543,0
12801,431.1382751,0
12802,430.6304932,0
12803,431.4376831,0
12804,431.772583,0
12805,431.4241638,0
12806,432.1052856,0
12807,432.5940857,0
12808,431.8104248,0
12809,431.8722534,0
12810,431.9731445,0
12811,430.5672913,0
12812,430.7403564,0
12813,431.7594299,0
12814,430.8822021,0
12815,430.280426,0
12816,430.6753235,0
12817,430.6485901,0
12818,431.3269043,0
12819,432.4078979,0
12820,432.5670166,0
12821,432.7221985,0
12822,433.5862427,0
12823,433.0456543,0
12824,432.1657715,0
12825,432.5965271,0
12826,432.1903687,0
12827,431.104126,0
12828,432.1481628,0
12829,433.3489075,0
12830,433.0317078,0
12831,432.4685974,0
12832,431.5123291,0
12833,430.2223511,0
12834,430.5848999,0
12835,432.3314514,0
12836,432.5666809,0
12837,432.0509949,0
12838,432.588501,0
12839,432.6777649,0
12840,431.7692261,0
12841,431.5708008,0
12842,431.3955383,0
12843,430.4786377,0
12844,431.1540833,0
12845,431.3786011,0
12846,430.7533875,0
12847,431.5714111,0
12848,432.5765381,0
12849,432.5440979,0
12850,433.0171814,0
12851,433.7614746,0
12852,433.0166321,0
12853,432.6328125,0
12854,432.8216858,0
12855,432.2366943,0
12856,432.3207703,0
12857,433.4587402,0
12858,433.2510376,0
12859,432.4678955,0
12860,432.5213623,0
12861,432.6000061,0
12862,431.74823,0
12863,432.1622314,0
12864,433.2443542,0
12865,432.6813049,0
12866,432.9906006,0
12867,433.5785217,0
12868,432.8406677,0
12869,433.2108154,0
12870,434.1591187,0
12871,433.4963074,0
12872,433.082428,0
12873,433.558075,0
12874,432.8364258,0
12875,432.6051331,0
12876,435.6460308884999,1
12877,437.6163741879999,1
12878,439.36914720649986,1
12879,442.3963311659998,1
12880,444.4914626874998,1
12881,432.4916077,0
12882,433.0441284,0
12883,433.5368652,0
12884,432.9813538,0
12885,433.2928467,0
12886,434.0732422,0
12887,433.6403198,0
12888,433.4946899,0
12889,432.8153381,0
12890,431.6655273,0
12891,431.6825867,0
12892,432.5619507,0
12893,432.3737183,0
12894,432.4667664,0
12895,432.9140625,0
12896,434.7485962,0
12897,440.1404419,0
12898,449.6669617,0
12899,458.3435669,0
12900,462.6904907,0
12901,464.7345276,0
12902,465.4396667,0
12903,464.7867126,0
12904,464.9850464,0
12905,464.5398254,0
12906,458.8856201,0
12907,451.0237427,0
12908,443.609375,0
12909,438.3355103,0
12910,436.8406982,0
12911,437.0588379,0
12912,436.3361511,0
12913,435.7698975,0
12914,435.6119995,0
12915,435.059082,0
12916,434.7753601,0
12917,435.6432495,0
12918,435.585083,0
12919,434.9526672,0
12920,435.333252,0
12921,435.294342,0
12922,435.2058105,0
12923,435.5281982,0
12924,435.0592041,0
12925,433.8928223,0
12926,433.6698914,0
12927,433.9305725,0
12928,434.0040588,0
12929,434.6429443,0
12930,435.4729004,0
12931,434.9425354,0
12932,434.9829712,0
12933,435.5767212,0
12934,435.0543213,0
12935,434.9115601,0
12936,435.968811,0
12937,435.9434814,0
12938,435.4231567,0
12939,438.278665875,1
12940,440.1060513569999,1
12941,441.6408787944999,1
12942,444.65382199199985,1
12943,447.2705489799998,1
12944,434.7913818,0
12945,434.8204651,0
12946,435.420166,0
12947,434.8550415,0
12948,434.9710083,0
12949,435.1413269,0
12950,434.3011475,0
12951,434.6278076,0
12952,435.9555969,0
12953,435.6923523,0
12954,435.4373169,0
12955,435.6338806,0
12956,434.9050903,0
12957,434.2251587,0
12958,434.9790039,0
12959,434.859314,0
12960,434.6088867,0
12961,435.9604797,0
12962,436.4028015,0
12963,436.1844177,0
12964,436.7193604,0
12965,436.7698059,0
12966,435.5501099,0
12967,434.6810303,0
12968,434.2577209,0
12969,432.5770874,0
12970,432.1214294,0
12971,433.4273682,0
12972,433.5032349,0
12973,433.7950745,0
12974,435.0080566,0
12975,434.9213257,0
12976,434.7660522,0
12977,435.8137207,0
12978,435.7033081,0
12979,435.096344,0
12980,435.5500183,0
12981,435.2455444,0
12982,434.4532166,0
12983,434.9221191,0
12984,435.2258911,0
12985,434.3583374,0
12986,435.1493225,0
12987,435.6815186,0
12988,435.0714111,0
12989,434.9382935,0
12990,435.3628845,0
12991,434.7253113,0
12992,434.9684753,0
12993,435.5231018,0
12994,434.9417725,0
12995,434.6616211,0
12996,435.0948486,0
12997,434.663269,0
12998,434.5553894,0
12999,435.5938416,0
13000,435.5834961,0
13001,434.9807434,0
13002,435.563385,0
13003,435.8583374,0
13004,435.3581543,0
13005,435.5896606,0
13006,435.6754761,0
13007,434.8388672,0
13008,435.2525024,0
13009,436.0014038,0
13010,435.5106812,0
13011,435.1514282,0
13012,435.8007813,0
13013,435.5223389,0
13014,435.6322632,0
13015,436.4179688,0
13016,435.6318359,0
13017,434.2050476,0
13018,434.5327454,0
13019,434.1537476,0
13020,433.7524414,0
13021,434.6465759,0
13022,434.6987,0
13023,434.0161743,0
13024,434.8498535,0
13025,435.6990662,0
13026,435.3608398,0
13027,435.4989319,0
13028,435.861145,0
13029,435.2237854,0
13030,434.7365723,0
13031,434.8041382,0
13032,434.0459595,0
13033,433.3293152,0
13034,434.3215332,0
13035,434.6735535,0
13036,434.6149902,0
13037,435.6715088,0
13038,435.7619629,0
13039,435.1087036,0
13040,435.6812439,0
13041,435.691864,0
13042,435.1955261,0
13043,435.7034302,0
13044,435.5011292,0
13045,434.2446289,0
13046,433.8118286,0
13047,434.0736389,0
13048,433.7493286,0
13049,434.052002,0
13050,435.2011414,0
13051,435.1304626,0
13052,435.2357483,0
13053,436.3521729,0
13054,436.2624512,0
13055,435.504303,0
13056,435.5594177,0
13057,434.7028198,0
13058,433.4729919,0
13059,434.1338806,0
13060,434.3029175,0
13061,433.9444885,0
13062,434.430603,0
13063,434.6265869,0
13064,434.128418,0
13065,434.763092,0
13066,435.4095764,0
13067,434.6639404,0
13068,434.3598022,0
13069,435.03479,0
13070,434.6304016,0
13071,434.6536865,0
13072,435.6383972,0
13073,434.8396301,0
13074,434.0598755,0
13075,434.709137,0
13076,434.5207825,0
13077,434.3604126,0
13078,435.7268066,0
13079,435.9385071,0
13080,435.2088013,0
13081,435.109436,0
13082,435.3329163,0
13083,434.8612061,0
13084,435.1284485,0
13085,436.2970886,0
13086,435.8784485,0
13087,434.8278198,0
13088,434.6831055,0
13089,434.2974548,0
13090,433.6521606,0
13091,434.1280518,0
13092,434.396698,0
13093,433.6888123,0
13094,433.967041,0
13095,434.5601807,0
13096,434.2401428,0
13097,434.9041443,0
13098,435.6171875,0
13099,434.8406067,0
13100,434.6914978,0
13101,435.2327576,0
13102,434.5579224,0
13103,434.286438,0
13104,434.6853027,0
13105,433.9855957,0
13106,433.2459717,0
13107,434.4104309,0
13108,434.759613,0
13109,434.3564148,0
13110,434.9751282,0
13111,434.8670349,0
13112,436.6469210414999,1
13113,439.10347960399986,1
13114,441.05445361249986,1
13115,443.15186831999983,1
13116,446.10125193999977,1
13117,435.6324158,0
13118,434.7643127,0
13119,434.5866699,0
13120,434.7461853,0
13121,434.2051392,0
13122,434.8551331,0
13123,436.1016846,0
13124,435.690918,0
13125,435.5765381,0
13126,436.0387268,0
13127,435.3103638,0
13128,434.9022827,0
13129,435.8359375,0
13130,435.8802795,0
13131,435.3956604,0
13132,435.4273376,0
13133,435.0120239,0
13134,434.3850403,0
13135,435.5708618,0
13136,436.2518311,0
13137,435.4637756,0
13138,435.4491272,0
13139,435.7463684,0
13140,435.2316895,0
13141,435.4273376,0
13142,435.8498535,0
13143,435.15802,0
13144,435.2232056,0
13145,436.1264954,0
13146,435.4982605,0
13147,434.3730774,0
13148,434.6858521,0
13149,434.9239807,0
13150,433.813324,0
13151,433.8891907,0
13152,433.7312317,0
13153,432.8980713,0
13154,433.2892456,0
13155,433.8345642,0
13156,433.1327515,0
13157,433.7793884,0
13158,434.8358154,0
13159,434.3256836,0
13160,434.3485413,0
13161,434.7430725,0
13162,433.935791,0
13163,433.2533875,0
13164,434.2008667,0
13165,434.519989,0
13166,434.5660706,0
13167,435.3538208,0
13168,435.1473389,0
13169,434.4960022,0
13170,435.1225891,0
13171,435.4643555,0
13172,434.5466614,0
13173,434.2165222,0
13174,434.2630615,0
13175,433.7774963,0
13176,433.6380615,0
13177,434.3996582,0
13178,434.2344055,0
13179,433.7804565,0
13180,434.4139404,0
13181,434.7374878,0
13182,434.3517151,0
13183,434.5433044,0
13184,434.6802673,0
13185,433.9603577,0
13186,434.2158508,0
13187,434.6123962,0
13188,433.990509,0
13189,434.4272461,0
13190,435.6653442,0
13191,435.4664001,0
13192,434.6758728,0
13193,434.5154419,0
13194,434.3763733,0
13195,433.831604,0
13196,434.0628052,0
13197,434.2124939,0
13198,433.5833435,0
13199,433.5258789,0
13200,434.3025513,0
13201,434.9008484,0
13202,434.7825012,0
13203,434.5125427,0
13204,434.6860657,0
13205,433.8358459,0
13206,433.7270508,0
13207,434.4703064,0
13208,432.7258606,0
13209,429.9968262,0
13210,431.1739807,0
13211,433.0677795,0
13212,433.1778564,0
13213,432.732666,0
13214,432.5005798,0
13215,431.9500732,0
13216,432.4390259,0
13217,433.4922485,0
13218,433.6822815,0
13219,434.3389282,0
13220,435.1993103,0
13221,434.8131104,0
13222,434.1287537,0
13223,434.6788025,0
13224,434.2975769,0
13225,433.6809692,0
13226,434.5522156,0
13227,434.8340149,0
13228,434.4587708,0
13229,434.6690979,0
13230,435.0265808,0
13231,434.2689209,0
13232,434.5067749,0
13233,434.7678223,0
13234,433.7494812,0
13235,433.1521606,0
13236,433.8814392,0
13237,434.0957642,0
13238,433.8706665,0
13239,434.4690247,0
13240,434.4134216,0
13241,433.9091797,0
13242,434.6998596,0
13243,434.9854126,0
13244,434.1295776,0
13245,434.1465149,0
13246,435.0080261,0
13247,434.5191956,0
13248,433.7401733,0
13249,433.9938965,0
13250,433.4986877,0
13251,432.7164612,0
13252,433.155426,0
13253,433.4927979,0
13254,433.1766357,0
13255,433.464447,0
13256,436.691914188,1
13257,438.6344497439999,1
13258,440.2431164074998,1
13259,442.78580378399977,1
13260,445.2523300274998,1
13261,434.2090759,0
13262,434.7373047,0
13263,435.3712769,0
13264,435.0949707,0
13265,435.2154541,0
13266,436.4311523,0
13267,435.9352112,0
13268,434.546875,0
13269,434.5549622,0
13270,434.1868896,0
13271,433.6801453,0
13272,434.6793518,0
13273,435.2617798,0
13274,435.0482483,0
13275,435.5896912,0
13276,435.8721619,0
13277,435.2968445,0
13278,435.5551453,0
13279,436.3711243,0
13280,436.0111694,0
13281,435.6746216,0
13282,436.2561646,0
13283,435.8200989,0
13284,435.1200256,0
13285,435.7774963,0
13286,435.9367371,0
13287,435.2096863,0
13288,435.3062439,0
13289,436.0976868,0
13290,435.8516846,0
13291,435.7798767,0
13292,436.4330139,0
13293,435.9390259,0
13294,435.2802429,0
13295,435.5837097,0
13296,435.4673767,0
13297,434.8413086,0
13298,435.0348206,0
13299,435.2211609,0
13300,434.6528931,0
13301,434.9083557,0
13302,435.7885742,0
13303,435.1729431,0
13304,435.1092529,0
13305,436.0643616,0
13306,436.1160278,0
13307,435.5345459,0
13308,436.0694885,0
13309,436.710083,0
13310,436.6665649,0
13311,436.7467041,0
13312,437.2602844,0
13313,436.6594849,0
13314,435.2217102,0
13315,435.4647522,0
13316,436.905365,0
13317,436.9461975,0
13318,436.7631836,0
13319,437.0030518,0
13320,436.9816895,0
13321,436.644043,0
13322,437.3553772,0
13323,438.0163574,0
13324,437.5340881,0
13325,436.913269,0
13326,436.7168884,0
13327,435.9206543,0
13328,434.7276001,0
13329,434.9326782,0
13330,435.1327209,0
13331,434.3181763,0
13332,434.2254944,0
13333,434.4382629,0
13334,433.8248291,0
13335,434.2633362,0
13336,435.9043884,0
13337,436.1264038,0
13338,435.8793945,0
13339,436.4621582,0
13340,436.5891724,0
13341,435.8127441,0
13342,435.7802429,0
13343,435.8467407,0
13344,435.228302,0
13345,435.9005737,0
13346,436.2684937,0
13347,435.5844116,0
13348,435.5507507,0
13349,436.1495361,0
13350,435.7748108,0
13351,435.6656189,0
13352,436.1878052,0
13353,435.8285217,0
13354,435.5440979,0
13355,436.6534729,0
13356,436.8796387,0
13357,436.1164856,0
13358,436.1016235,0
13359,436.3948975,0
13360,435.7425537,0
13361,435.7365723,0
13362,436.3223267,0
13363,436.1559448,0
13364,435.7290649,0
13365,436.160675,0
13366,436.3075562,0
13367,435.3371887,0
13368,435.6387634,0
13369,436.0843506,0
13370,435.77005,0
13371,435.9575195,0
13372,436.6402893,0
13373,436.2774353,0
13374,435.7763672,0
13375,436.0588684,0
13376,435.7904968,0
13377,434.5612793,0
13378,434.1677856,0
13379,434.7066345,0
13380,434.6513062,0
13381,434.3608704,0
13382,435.0401611,0
13383,435.4121399,0
13384,434.5404968,0
13385,433.9402771,0
13386,433.9554749,0
13387,432.9060059,0
13388,431.77771,0
13389,432.4838562,0
13390,433.521759,0
13391,433.1044922,0
13392,432.5716553,0
13393,432.7436218,0
13394,432.9933167,0
13395,432.944458,0
13396,433.4611816,0
13397,433.9826965,0
13398,434.6631165,0
13399,434.3515015,0
13400,433.4044495,0
13401,433.247345,0
13402,433.6312256,0
13403,434.1789246,0
13404,433.9931335,0
13405,434.2150574,0
13406,434.6036072,0
13407,434.4413452,0
13408,434.5561218,0
13409,433.6642456,0
13410,433.2929077,0
13411,433.6101074,0
13412,434.1670532,0
13413,434.3881226,0
13414,433.5926208,0
13415,433.4129944,0
13416,434.2879639,0
13417,434.5349121,0
13418,433.9432678,0
13419,433.2250366,0
13420,433.7076721,0
13421,433.8317566,0
13422,433.5916748,0
13423,432.377655,0
13424,432.3066406,0
13425,433.1708984,0
13426,433.5489807,0
13427,433.760437,0
13428,433.1421814,0
13429,433.4750366,0
13430,433.6647339,0
13431,433.4732666,0
13432,432.9020081,0
13433,431.9264526,0
13434,431.829895,0
13435,432.4267578,0
13436,432.6444397,0
13437,432.8238831,0
13438,432.234436,0
13439,432.5543823,0
13440,433.309845,0
13441,433.519928,0
13442,433.2251282,0
13443,433.0903015,0
13444,434.2149963,0
13445,435.074707,0
13446,434.8456726,0
13447,433.7879944,0
13448,433.097168,0
13449,433.7097473,0
13450,433.8469238,0
13451,433.3607788,0
13452,434.0183716,0
13453,434.1900635,0
13454,433.4275513,0
13455,432.4961243,0
13456,432.3845825,0
13457,432.8803406,0
13458,432.279541,0
13459,431.4579468,0
13460,431.8728333,0
13461,432.697998,0
13462,432.2852783,0
13463,432.2485046,0
13464,432.709198,0
13465,433.6278992,0
13466,433.8943176,0
13467,434.3037109,0
13468,434.7484436,0
13469,434.9524536,0
13470,434.324585,0
13471,435.83590985999996,1
13472,438.3175610319999,1
13473,440.9141663009999,1
13474,442.82866703999986,1
13475,444.15210035749976,1
13476,432.9337158,0
13477,433.0996704,0
13478,432.7012329,0
13479,432.2721863,0
13480,432.6896057,0
13481,433.3300171,0
13482,433.2327881,0
13483,433.2351685,0
13484,433.5964355,0
13485,433.7290344,0
13486,432.7857971,0
13487,431.9510498,0
13488,432.6573181,0
13489,433.3532104,0
13490,432.9902344,0
13491,432.0896912,0
13492,432.2920227,0
13493,433.069519,0
13494,433.4443054,0
13495,432.7702942,0
13496,432.6524658,0
13497,432.6986084,0
13498,432.4768372,0
13499,431.5951538,0
13500,431.4898987,0
13501,432.1672974,0
13502,432.8849487,0
13503,432.6602173,0
13504,431.3852844,0
13505,431.0191956,0
13506,431.5958862,0
13507,431.4949951,0
13508,430.5666809,0
13509,430.5723877,0
13510,431.205658,0
13511,431.5784302,0
13512,430.8007813,0
13513,430.2598572,0
13514,431.5170898,0
13515,432.5075073,0
13516,431.9731445,0
13517,431.3056641,0
13518,431.4408264,0
13519,431.0558777,0
13520,429.9209595,0
13521,429.8637695,0
13522,431.0396729,0
13523,430.8409424,0
13524,430.5751648,0
13525,431.5879822,0
13526,431.7631531,0
13527,431.343811,0
13528,431.755249,0
13529,432.0752258,0
13530,431.5524902,0
13531,431.4882813,0
13532,431.9698792,0
13533,431.8865662,0
13534,431.8975525,0
13535,433.0435486,0
13536,433.6184998,0
13537,433.313385,0
13538,433.7119141,0
13539,434.8262634,0
13540,434.9549255,0
13541,434.8115845,0
13542,435.3881836,0
13543,435.461731,0
13544,434.7989197,0
13545,434.7420654,0
13546,435.2332458,0
13547,434.8028564,0
13548,434.385437,0
13549,435.4468384,0
13550,435.9868469,0
13551,435.774292,0
13552,436.1375427,0
13553,436.7069092,0
13554,436.5088501,0
13555,436.4187317,0
13556,436.8909607,0
13557,436.3261719,0
13558,435.4214783,0
13559,435.4949341,0
13560,435.7518311,0
13561,435.2519226,0
13562,437.18417042399994,1
13563,439.9246902019999,1
13564,441.8042427399999,1
13565,443.29739131199983,1
13566,445.80064619249976,1
13567,435.1705017,0
13568,434.4667969,0
13569,434.7073364,0
13570,435.6352539,0
13571,435.1955872,0
13572,434.2043152,0
13573,434.9238281,0
13574,435.1767883,0
13575,434.3948364,0
13576,434.5893555,0
13577,435.271698,0
13578,434.9845581,0
13579,434.8826294,0
13580,435.6718445,0
13581,435.4432983,0
13582,434.7880859,0
13583,435.57724,0
13584,436.2872925,0
13585,435.3043213,0
13586,434.9993896,0
13587,435.6430359,0
13588,434.5705261,0
13589,433.5092773,0
13590,434.4976501,0
13591,434.9920654,0
13592,434.5421753,0
13593,434.9236145,0
13594,435.5872192,0
13595,435.3842773,0
13596,435.5996094,0
13597,436.7807007,0
13598,436.7593994,0
13599,435.9708252,0
13600,436.1999512,0
13601,436.3925171,0
13602,435.6777649,0
13603,436.0942078,0
13604,436.553894,0
13605,435.428772,0
13606,434.3568726,0
13607,434.5004883,0
13608,433.9222717,0
13609,433.7640686,0
13610,434.7236938,0
13611,435.119812,0
13612,435.1532288,0
13613,441.23204952599997,1
13614,451.9254061719999,1
13615,462.9509226509998,1
13616,472.1598926099998,1
13617,477.78184738999977,1
13618,467.0888367,0
13619,466.8990173,0
13620,467.0975342,0
13621,468.067688,0
13622,471.3358459,0
13623,476.5321655,0
13624,480.8567505,0
13625,482.7053833,0
13626,483.9658813,0
13627,485.3435974,0
13628,485.0626221,0
13629,480.0570984,0
13630,468.5768127,0
13631,455.7249756,0
13632,445.9451294,0
13633,441.8461914,0
13634,439.59729,0
13635,437.7295227,0
13636,436.8309631,0
13637,436.3126221,0
13638,435.7278137,0
13639,437.3514709,0
13640,438.1242371,0
13641,436.859375,0
13642,436.3193665,0
13643,436.9039307,0
13644,437.0249939,0
13645,437.5502014,0
13646,438.6683655,0
13647,437.8522949,0
13648,437.1069336,0
13649,437.428009,0
13650,437.3962402,0
13651,437.4325256,0
13652,438.3782043,0
13653,438.2064819,0
13654,437.7070007,0
13655,438.4626465,0
13656,438.2677917,0
13657,437.6975708,0
13658,438.2072144,0
13659,437.931366,0
13660,437.4900818,0
13661,438.2427979,0
13662,438.3656311,0
13663,437.6599121,0
13664,437.9227905,0
13665,438.23349,0
13666,437.243927,0
13667,437.5426331,0
13668,438.2407227,0
13669,437.6664124,0
13670,437.8126221,0
13671,437.9515991,0
13672,437.4682007,0
13673,437.1362305,0
13674,437.5408936,0
13675,437.4821167,0
13676,437.18927,0
13677,438.0099487,0
13678,437.8457642,0
